smiles,internal_energy_298K
C1CC23CC(C2)CC13,-311.819898
C1CC23CC(C2)OC13,-347.734911
C1CC23CC(CC12)O3,-347.748004
C1OC23CC(C2)CC13,-347.73395
C1OC23CC(C2)OC13,-383.644394
C1OC23CN(C2)CC13,-363.758512
C1OC2CC3CC12C3,-347.732071
C1OC2CC3CC12O3,-383.640243
CC1(C)C2C3C1CN23,-327.85469
CC1(C)C2C3CC1C23,-311.817188
CC1(C)C2C3CC1N23,-327.867411
CC1(C)C2C3OC1C23,-347.73258
CC1(C)C2CC3C2N13,-327.85937
CC1(O)C2C3C1CN23,-363.78672
CC1(O)C2C3CC1C23,-347.743839
CC1(O)C2C3CC1N23,-363.791552
CC1(O)C2C3OC1C23,-383.658201
CC1(C)C2C3CC3C12,-311.782979
CC1(C)C2C3CC3N12,-327.824293
CC1(C)C2C3CN3C12,-327.821944
CC1(C)C2C3NC3C12,-327.824869
CC1(C)C2C3OC3C12,-347.711766
CC1(O)C2C3CC3C12,-347.70824
CC1(O)C2C3CN3C12,-363.746852
CC1(O)C2C3NC3C12,-363.752219
CC1(O)C2C3OC3C12,-383.63849
CC12CC3CC1CC23,-311.839871
CC12CC3CC1OC23,-347.762998
CC12CC3OC1CC23,-347.760949
CC12NC3CC1OC23,-363.801027
CC12OC3CC1CC23,-347.766636
CC12OC3CC1NC23,-363.808916
CC12OC3CC1OC23,-383.687604
OC12CC3CC1CC23,-347.765318
OC12CC3CC1OC23,-383.685436
OC12CC3OC1CC23,-383.685111
OC12CN3CC1CC23,-363.792114
CC12C3CC1C(=O)C23,-346.573799
CC12C3CC1C(=O)N23,-362.621937
CC12C3CN1C(=O)C23,-362.612622
CC12C3N1CC2C3=O,-362.609874
CC12C3NC1C(=O)C23,-362.608739
CC12C3OC1C(=O)C23,-382.480736
OC12C3CC1C(=O)C23,-382.491194
OC12C3NC1C(=O)C23,-398.525913
CC12C3C(O)C1CN23,-363.784957
CC12C3CC1C(O)C23,-347.746324
CC12C3OC1C(O)C23,-383.657634
CC1C2C3CC1C23C,-311.821772
CC1C2C3CC1C23O,-347.741007
CC1C2C3OC1C23C,-347.737515
CC1C2C3OC1C23O,-383.657449
CC1C2CC3N1C23C,-327.864954
CC1C2N3CC1C23C,-327.862418
CN1C2C3CC1C23C,-327.852644
OC1C2C3CC1C23O,-383.669711
OC1C2C3NC1C23O,-399.707598
OC1C2C3OC1C23O,-419.588083
CC12CC3=CCC1C23,-310.565318
CC12OC3=NCC1C23,-362.52259
OC12CC3=CCC1C23,-346.489638
CC12CC3C=CC1C23,-310.63948
CC12CC3C=CC1N23,-326.68589
CC12OC3C=CC1C23,-346.558752
OC12CC3C=CC1C23,-346.562282
OC12CN3C=NC1C23,-378.64942
CC12CC3CCC1C23,-311.855226
CC12CC3COC1C23,-347.772602
CC12CC3OCC1C23,-347.77525
CC12OC3CCC1C23,-347.776729
CC12OC3COC1C23,-383.689075
OC12CC3CCC1C23,-347.778579
OC12CC3COC1C23,-383.695646
OC12CC3OCC1C23,-383.697963
OC12CN3CCC1C23,-363.80909
CC12CC3C1C=CC23,-310.614857
CC12CN3C1C=CC23,-326.643277
CC12OC3C1C=CC23,-346.528433
OC12CC3C1C=CC23,-346.542255
OC12CN3C1C=CC23,-362.573369
CC12CC3C1CCC23,-311.840487
CC12CC3C1COC23,-347.761095
CC12CN3C1CCC23,-327.870365
CC12OC3C1CCC23,-347.753727
CC12OC3C1COC23,-383.671675
OC12CC3C1CCC23,-347.768513
OC12CC3C1COC23,-383.687871
OC12CN3C1CCC23,-363.800971
CC12CC3CC1C2C3,-311.886819
CC12CC3CC1C2O3,-347.80424
CC12CC3CC1N2C3,-327.92924
CC12CC3OC1C2O3,-383.724959
CC12OC3CC1C2C3,-347.808267
CC12OC3CC1C2O3,-383.729498
OC12CC3CC1C2C3,-347.807465
OC12CC3CC1C2O3,-383.723467
OC12CC3OC1C2O3,-419.642397
CC12C3CC1(C)CC23,-311.826299
CC12C3CC1(C)CN23,-327.867423
CC12C3CC1(C)OC23,-347.744054
CC12C3CC1(O)CC23,-347.751589
CC12C3CC1(O)CN23,-363.791943
CC12CC3C(C1)C23O,-347.745842
CC12CC3C(O1)C23O,-383.6641
OC12C3CC1(O)CC23,-383.669975
CC12CC3C(C1)C3C2,-311.885988
CC12CC3C(C1)C3O2,-347.807288
CC12CC3C(C1)N3C2,-327.926012
CC12CC3C(O1)C3O2,-383.731519
OC12CC3C(C1)C3C2,-347.809739
OC12CC3C(C1)N3C2,-363.848015
CC12C3C1C1(C)C2N31,-326.608202
CC12C3C4C1C4(C)C23,-310.562106
CC12C3C4C1C4(O)C23,-346.483695
CC12C3C4N1C2C34O,-362.528888
CC12C3C4N1C4(C)C23,-326.611242
OC12C3C4C1C4(O)C23,-382.405805
CC1(C#C)C2CC1C2,-310.575052
CC1(C#C)C2CC1O2,-346.48601
CC1(C#C)C2CN1C2,-326.598258
CC1(C#N)C2CC1C2,-326.684828
CC1(C#N)C2CC1N2,-342.718537
CC1(C#N)C2CC1O2,-362.594594
CC1(C#N)C2CN1C2,-342.705881
NC1(C#N)C2CC1C2,-342.732384
NC1(C#N)C2CC1N2,-358.766098
NC1(C#N)C2CC1O2,-378.641819
OC1(C#C)C2CC1C2,-346.504825
OC1(C#C)C2CC1N2,-362.539933
OC1(C#C)C2CC1O2,-382.415175
OC1(C#N)C2CC1C2,-362.612016
OC1(C#N)C2CC1N2,-378.645751
OC1(C#N)C2CC1O2,-398.52094
CC1(C=O)C2CC1C2,-347.750164
CC1(C=O)C2CC1O2,-383.666217
CC1(C=O)C2CN1C2,-363.7743
OC1(C=O)C2CC1C2,-383.687128
OC1(C=O)C2CC1N2,-399.714588
OC1(C=O)C2CC1O2,-419.602682
CC1(CO)C2CC1C2,-348.932992
CC1(CO)C2CC1O2,-384.850975
CCC1(C)C2CC1C2,-313.010236
CCC1(C)C2CC1O2,-348.927952
CCC1(O)C2CC1C2,-348.94584
CCC1(O)C2CC1O2,-384.864984
COC1(C)C2CC1C2,-348.934418
COC1(C)C2CC1O2,-384.849833
OCC1(O)C2CC1C2,-384.868544
OCC1(O)C2CC1N2,-400.90375
OCC1(O)C2CC1O2,-420.787547
CC1(CC1)C2CCC2,-313.042957
CC1(CC1)C1CCO1,-348.969451
CC1(CC1)C2COC2,-348.960852
CC1(CN1)C1CCO1,-365.009502
CC1(CO1)C1CCC1,-348.972132
CC1(CO1)C1CCO1,-384.892095
CC1(CO1)C1COC1,-384.888609
C1CC(C1)C2(CC2)O,-348.96747
OC1(CC1)C1CCO1,-384.890108
C1CC1(C2COC2)O,-384.88494
CC1(C#C)C2CCC12,-310.599273
CC1(C#C)C2CCN12,-326.634699
CC1(C#C)C2COC12,-346.515319
CC1(C#N)C2CCC12,-326.708324
CC1(C#N)C2CCN12,-342.742147
CC1(C#N)C2COC12,-362.623019
NC1(C#N)C2CCC12,-342.755559
NC1(C#N)C2CNC12,-358.783871
NC1(C#N)C2COC12,-378.66675
OC1(C#C)C2CCC12,-346.525211
OC1(C#C)C2COC12,-382.438328
OC1(C#N)C2CCC12,-362.632162
OC1(C#N)C2CNC12,-378.665615
OC1(C#N)C2COC12,-398.543775
CC1(C=O)C2CCC12,-347.78291
CC1(C=O)C2CCN12,-363.819229
CC1(C=O)C2COC12,-383.696868
OC1(C=O)C2CCC12,-383.713095
OC1(C=O)C2COC12,-419.622254
CC1(CO)C2CCC12,-348.961554
CC1(CO)C2CCN12,-365.005473
CC1(CO)C2COC12,-384.877401
CCC1(C)C2CCC12,-313.039532
CCC1(C)C2COC12,-348.955624
CCC1(O)C2CCC12,-348.965032
CCC1(O)C2COC12,-384.880023
COC1(C)C2CCC12,-348.958943
COC1(C)C2COC12,-384.872631
OCC1(O)C2CCC12,-384.889051
OCC1(O)C2COC12,-420.80446
C#CC#CC#CC#C,-305.762411
C#CC#CC#CC#N,-321.859002
C(#CC#N)C#CC#N,-337.951981
C#CCC#CCC#C,-308.154396
C#CCC#CCC#N,-324.261609
C(C#CCC#N)C#N,-340.367656
C#CC#CCCC#N,-324.281529
C#CCCC#CC#C,-308.174273
C#CCCC#CC#N,-324.274784
C(CC#N)C#CC#N,-340.38046
C#CCCCCC#C,-310.59836
C#CCCCCC#N,-326.707233
C#CCCNCC#N,-342.739721
C#CCCOCC#C,-346.509781
C#CCCOCC#N,-362.615569
C#CCNCCC#N,-342.74265
C#CCOCCC#N,-362.61775
C(CCC#N)CC#N,-342.815137
C(CNCC#N)C#N,-358.847121
C(COCC#N)C#N,-378.722394
C#CC#CC#CC=O,-342.924293
C(=O)C#CC#CC#N,-359.018836
C(=O)C#CC#CC=O,-380.08581
C#CCCC#CC=O,-345.339723
C(CC#N)C#CC=O,-361.446212
C#CCC#CCC=O,-345.336329
C(C=O)C#CCC#N,-361.443053
C(C=O)C#CCC=O,-382.517906
C#CCN=CNC=O,-378.702911
C(C#N)N=CNC=O,-394.809334
C#CCN=COC=O,-398.56949
C(C#N)N=COC=O,-414.6732
C(C=O)N=CNC=O,-415.871116
C(C=O)N=COC=O,-435.745022
N=COCC#CC#C,-361.385654
N=COCC#CC#N,-377.483881
C#CC#CCCC=O,-345.350607
C(CC#CC#N)C=O,-361.450648
C#CC#CCNC=O,-361.420424
C(C#CC#N)NC=O,-377.519716
C#CC#CCOC=O,-381.288556
C(C#CC#N)OC=O,-397.386031
N=COCC#CC=O,-398.550873
C(CC#CC=O)C=O,-382.515777
C(C#CC=O)NC=O,-398.585643
C(C#CC=O)OC=O,-418.453429
N=COCCCC#C,-363.815188
N=COCCCC#N,-379.923029
C#CCCCCC=O,-347.775664
C(CCC#N)CC=O,-363.884156
C(CNCC#N)C=O,-379.916224
C#CCOCCC=O,-383.685687
C(COCC#N)C=O,-399.790995
C(CNCC=O)C#N,-379.91982
C#CCCOCC=O,-383.690519
C(COCC=O)C#N,-399.797889
C#CCCCNC=O,-363.84812
C(CC#N)CNC=O,-379.956587
C#CCCCOC=O,-383.719166
C(CC#N)COC=O,-399.826471
N=COCCCC=O,-400.992913
N=COCCNC=O,-417.076533
N=COCCOC=N,-417.034601
N=COCCOC=O,-436.937732
C(CCC=O)CC=O,-384.952966
C(CC=O)CNC=O,-401.02596
C(CC=O)COC=O,-420.896687
C(COCC=O)C=O,-420.866202
C(CNC=O)NC=O,-417.099896
C(COC=O)NC=O,-436.971828
C(COC=O)OC=O,-456.840547
CC#CC#CC#CC,-308.210488
CC#CC#CCC#C,-308.180959
CC#CC#CCC#N,-324.287707
CC#CC#CCC=O,-345.363171
CC#CCC#CC#C,-308.179627
CC#CCC#CC#N,-324.280381
CC#CCC#CC=O,-345.345592
CC#CCCC#CC,-310.619391
CC#CCCCC#C,-310.608591
CC#CCCCC#N,-326.717487
CC#CCNCC#N,-342.749783
CC#CCOCC#C,-346.514528
CC#CCOCC#N,-362.620516
CC#CCCCC=O,-347.786155
CC#CCCNC=O,-363.859081
CC#CCCOC=N,-363.826829
CC#CCCOC=O,-383.730899
CC#CCNCC=O,-363.821352
CC#CCOCC=O,-383.695601
CC#CCOC=NC,-363.816736
CN=COCCC#C,-363.812126
CN=COCCC#N,-379.919294
CN=COCCC=O,-400.987622
CCC#CC#CC#C,-308.196919
CCC#CC#CC#N,-324.296027
C#CC#CC#CCO,-344.109747
C(C#CC#CC#N)O,-360.207978
CCC#CC#CC=O,-345.360448
C(C#CC#CC=O)O,-381.273432
CCC#CC#CCC,-310.629692
CCC#CC#CCO,-346.543426
C(C#CC#CCO)O,-382.456787
CC#CCC#CCO,-346.528447
CCC#CCC#CC,-310.613833
CCC#CCCC#C,-310.608179
CCC#CCCC#N,-326.716654
C#CCCC#CCO,-346.52295
C(CC#N)C#CCO,-362.631158
CCC#CCCC=O,-347.784858
CCC#CCNC=O,-363.855568
CCC#CCOC=N,-363.821809
CCC#CCOC=O,-383.725253
C(CC#CCO)C=O,-383.702287
C(C#CCO)NC=O,-399.770335
OCC#CCOC=N,-399.736331
C(C#CCOC=O)O,-419.639165
CC#CCN=COC,-363.818188
CCN=COCC#C,-363.80593
CCN=COCC#N,-379.910609
COC=NCCC#C,-363.810911
COC=NCCC#N,-379.920038
CCN=COCC=O,-400.985098
COC=NCCC=O,-400.987821
CC#CC#CCCO,-346.550838
CCCC#CC#CC,-310.630604
CC#CC#CCOC,-346.536793
CCCC#CCC#C,-310.603193
CCCC#CCC#N,-326.711211
COCC#CCC#C,-346.510201
COCC#CCC#N,-362.617442
C#CCC#CCCO,-346.523718
C(CO)C#CCC#N,-362.631478
CCCC#CCC=O,-347.785392
COCC#CCC=O,-383.692311
C(CO)C#CCC=O,-383.705789
CCCC#CCCC,-313.051639
CCCC#CCCO,-348.972201
CCCC#CCOC,-348.959159
COCC#CCCO,-384.879622
COCC#CCOC,-384.86621
C(CO)C#CCCO,-384.892738
CCOC=NCC#C,-363.812689
CCOC=NCC#N,-379.921271
CCCN=CNC=O,-381.146241
CCCN=COC=O,-401.01341
CCOC=NCC=O,-400.992554
C(CO)N=CNC=O,-417.071799
C(CO)N=COC=O,-436.938786
CCCN=COCC,-366.25497
CCOC=NCCO,-402.183457
CCCCC#CC#C,-310.618257
CCCCC#CC#N,-326.719834
CCOCC#CC#C,-346.529315
CCOCC#CC#N,-362.629363
COCCC#CC#C,-346.530894
COCCC#CC#N,-362.631884
C#CC#CCCCO,-346.537516
C(CC#CC#N)CO,-362.638824
CCCCC#CC=O,-347.784139
CCOCC#CC=O,-383.695644
COCCC#CC=O,-383.696639
C(CC#CC=O)CO,-383.703426
CCC#CCCCO,-348.970842
CCC#CCCOC,-348.964467
CCCCC#CCC,-313.051241
CCCCC#CCO,-348.966159
CCC#CCOCC,-348.964116
CCOCC#CCO,-384.878752
COCCC#CCO,-384.879351
C(CC#CCO)CO,-384.885682
CCCCN=COC,-366.249386
CCCOC=NCC,-366.25513
CCN=COCCO,-402.177619
COC=NCCCO,-402.169396
COCCN=COC,-402.163788
CC#CCCCCO,-348.971821
CC#CCOCCO,-384.887908
CCCCCC#CC,-313.051695
CCCOCC#CC,-348.964346
CCOCCC#CC,-348.97031
CC#CCCCOC,-348.964143
CCCCOC=NC,-366.255621
CN=COCCCO,-402.174509
CN=COCCOC,-402.169213
CCCCCCC#C,-313.041211
CCCCCCC#N,-329.15068
CCCCNCC#N,-345.183305
CCCCOCC#C,-348.952704
CCCCOCC#N,-365.059219
CCCOCCC#C,-348.959488
CCCOCCC#N,-365.068003
CCOCCCC#C,-348.958903
CCOCCCC#N,-365.06785
COCCCCC#C,-348.954154
COCCCCC#N,-365.06331
COCCNCC#N,-381.098474
COCCOCC#C,-384.86508
COCCOCC#N,-400.973123
C#CCCCCCO,-348.961295
C(CCC#N)CCO,-365.070571
C(CNCC#N)CO,-381.102719
C#CCOCCCO,-384.87184
C(CO)COCC#N,-400.978092
C#CCCOCCO,-384.882507
C(COCCO)C#N,-400.990275
CCCCCCC=O,-350.218814
CCCCCNC=O,-366.291563
CCCCCOC=O,-386.163493
CCCCOCC=O,-386.133751
CCCOCCC=O,-386.135627
CCOCCCC=O,-386.136899
CCOCCNC=O,-402.212415
CCOCCOC=N,-402.178607
CCOCCOC=O,-422.082772
COCCCCC=O,-386.131544
COCCCNC=O,-402.203812
COCCCOC=N,-402.170958
COCCCOC=O,-422.074998
COCCOCC=O,-422.044812
C(CCC=O)CCO,-386.138865
C(CCO)CNC=O,-402.211581
OCCCCOC=N,-402.179458
C(CCOC=O)CO,-422.083557
C(CO)COCC=O,-422.052885
C(COCCO)C=O,-422.058418
CCCCCCCC,-315.483695
CCCCCCCO,-351.403926
CCCCCCOC,-351.39684
CCCCCOCC,-351.402189
CCCCOCCC,-351.401976
CCCCOCCO,-387.325572
CCCOCCCO,-387.321303
CCCOCCOC,-387.313471
CCOCCCCO,-387.322446
CCOCCCOC,-387.314396
CCOCCOCC,-387.319026
COCCCCCO,-387.316937
COCCCCOC,-387.309962
COCCOCCO,-423.236712
C(CCCO)CCO,-387.324158
C(CO)COCCO,-423.244816
C#CC1CCC1C#C,-309.380005
C#CC1CCC1C#N,-325.488105
C#CC1CNC1C#N,-341.52276
C#CC1COC1C#C,-345.296642
C#CC1COC1C#N,-361.401576
C#CC1NCC1C#N,-341.523397
C#CC1OCC1C#N,-361.402816
N#CC1CCC1C#N,-341.593042
N#CC1CNC1C#N,-357.627024
N#CC1COC1C#N,-377.504351
O=CC1CCC1C#C,-346.557568
O=CC1CCC1C#N,-362.664466
O=CC1CNC1C#N,-378.700484
O=CC1COC1C#C,-382.47391
O=CC1COC1C#N,-398.578298
O=CC1NCC1C#N,-378.702027
O=CC1OCC1C#C,-382.475429
O=CC1OCC1C#N,-398.579882
O=CN1CCC1C#C,-362.625204
O=CN1CCC1C#N,-378.729925
O=CC1CCC1C=O,-383.737371
O=CC1CCN1C=O,-399.803764
O=CC1COC1C=O,-419.650689
CN=C1OCC1C#C,-362.60831
CN=C1OCC1C#N,-378.713839
CN=C1CCN1C=O,-379.927813
CN=C1OCC1C=O,-399.788781
CCC1COC1=NC,-365.055845
CN=C1OCC1CO,-400.980016
CNC1COC1=NC,-381.088578
COC1CNC1=NC,-381.084035
COC1COC1=NC,-400.966643
CCC1CCC1C#C,-311.8236
CCC1CCC1C#N,-327.933009
CCC1CNC1C#N,-343.96948
CCC1COC1C#C,-347.741801
CCC1COC1C#N,-363.848164
CCC1OCC1C#C,-347.746938
CCC1OCC1C#N,-363.854403
CCN1CCC1C#N,-343.968985
CNC1CNC1C#N,-360.005472
CNC1COC1C#N,-379.885157
COC1CCC1C#C,-347.737987
COC1CCC1C#N,-363.847241
COC1CNC1C#N,-379.882455
COC1COC1C#C,-383.654012
COC1COC1C#N,-399.762161
OCC1CCC1C#C,-347.744426
OCC1CCC1C#N,-363.853547
OCC1CNC1C#N,-379.889984
OCC1COC1C#C,-383.662186
OCC1COC1C#N,-399.76813
OCC1NCC1C#N,-379.894242
OCC1OCC1C#C,-383.668778
OCC1OCC1C#N,-399.775144
CCC1CCC1C=O,-348.99983
CCC1CCN1C=O,-365.072746
CCC1COC1C=O,-384.918016
CCC1OCC1C=O,-384.92251
CCN1CCC1C=O,-365.040373
COC1CCC1C=O,-384.916857
COC1CNC1C=O,-400.954175
COC1COC1C=O,-420.836505
OCC1CCC1C=O,-384.920974
OCC1CCN1C=O,-400.993866
OCC1COC1C=O,-420.840095
OCC1OCC1C=O,-420.843817
CCC1CCC1CC,-314.263299
CCC1CCC1CO,-350.184114
CCC1CCC1OC,-350.181447
CCC1COC1CC,-350.18826
CCC1COC1CO,-386.110462
CCC1OCC1CO,-386.108622
CCC1OCC1OC,-386.104212
COC1CCC1CO,-386.102485
COC1CCC1OC,-386.092908
COC1COC1CO,-422.026279
OCC1CCC1CO,-386.104096
OCC1COC1CO,-422.030526
C#CC1=CCCCC1,-310.657683
C#CC1=CCCOC1,-346.572849
C#CC1=CCOCC1,-346.572675
C#CC1=NCCCO1,-362.634238
C1CCC(=CC1)C#N,-326.765268
C1COCC(=C1)C#N,-362.678799
C1COCC=C1C#N,-362.679054
C1CNC(=NC1)C#N,-358.862836
C1CN=C(OC1)C#N,-378.737127
C#CC1CC=CCO1,-346.561847
C#CC1CCC=CC1,-310.647198
C#CC1CCN=CO1,-362.630024
C#CC1COC=NC1,-362.629608
N#CC1CC=CCN1,-342.791427
N#CC1CC=CCO1,-362.668399
N#CC1CCC=CC1,-326.756771
N#CC1CCN=CO1,-378.734888
N#CC1COC=NC1,-378.736773
C#CC1CCCC=C1,-310.646799
C#CC1CCOC=N1,-362.629097
C#CC1COCC=C1,-346.562416
C#CC1OCCC=C1,-346.559874
N#CC1CCCC=C1,-326.756053
N#CC1CCOC=N1,-378.736766
N#CC1COCC=C1,-362.670301
N#CC1NCCC=C1,-342.789717
N#CC1OCCC=C1,-362.66657
C#CC1CCCCC1,-311.85745
C#CC1CCCCO1,-347.772209
C#CC1CCCOC1,-347.77447
C#CC1CCOCC1,-347.773997
C#CC1CCOCO1,-383.69462
C#CC1COCCN1,-363.809144
C#CC1COCCO1,-383.687112
C#CC1COCOC1,-383.697081
C#CC1OCCCO1,-383.692384
C1CCC(CC1)C#N,-327.967047
N#CC1CCCCN1,-344.001357
N#CC1CCCCO1,-363.879196
N#CC1CCCOC1,-363.882758
C1COCCC1C#N,-363.882659
N#CC1CCOCO1,-399.800306
N#CC1CNCCN1,-360.037451
N#CC1CNCCO1,-379.914781
N#CC1COCCN1,-379.915858
N#CC1COCCO1,-399.79252
C1C(COCO1)C#N,-399.803837
C1COC(OC1)C#N,-399.796991
C1CCC(=CC1)C=O,-347.840115
C1COCC(=C1)C=O,-383.753876
C1COCC=C1C=O,-383.75455
C1CC(=CNC1)C=O,-363.895209
C1CNC(=NC1)C=O,-379.945468
C1CN=C(OC1)C=O,-399.81461
O=CC1CC=CCO1,-383.743112
O=CC1CCC=CC1,-347.826195
O=CC1CCN=CO1,-399.810419
O=CC1COC=NC1,-399.807671
C1CN(CC=C1)C=O,-363.895568
O=CC1CCCC=C1,-347.825825
O=CC1CCOC=N1,-399.812648
O=CC1COCC=C1,-383.740811
O=CC1OCCC=C1,-383.743109
C1CC=CN(C1)C=O,-363.902929
C1CCC(CC1)C=O,-349.034989
O=CC1CCCCO1,-384.953756
O=CC1CCCOC1,-384.950227
C1COCCC1C=O,-384.951467
O=CC1CCOCO1,-420.875811
O=CC1COCCN1,-400.988712
O=CC1COCCO1,-420.867193
C1C(COCO1)C=O,-420.871133
C1COC(OC1)C=O,-420.872836
C1CCN(CC1)C=O,-365.105424
C1COCCN1C=O,-401.020086
CN=C1CC=CCO1,-363.866699
CN=C1OCCC=C1,-363.875706
CN=C1CCCCO1,-365.076687
CN=C1CCOCO1,-400.998987
CN=C1CNCCO1,-381.111688
CN=C1COCCO1,-400.989829
CCC1=CCCCC1,-313.094246
CCC1=CCCOC1,-349.00995
CCC1=CCOCC1,-349.010248
CCC1=NCCCO1,-365.08499
C1CCC(=CC1)CO,-349.014682
C1COCC(=C1)CO,-384.929605
C1COCC=C1CO,-384.93074
C1CN=C(OC1)CO,-401.009333
CCC1CC=CCO1,-349.011638
CCC1CCC=CC1,-313.090329
CCC1CCN=CO1,-365.080659
CCC1COC=NC1,-365.074725
COC1CC=CCO1,-384.932705
COC1CCC=CC1,-349.006588
COC1CCN=CO1,-401.000994
COC1COC=NC1,-400.988194
OCC1CC=CCO1,-384.935073
OCC1CCC=CC1,-349.012185
OCC1CCN=CO1,-401.002764
OCC1COC=NC1,-400.99636
CCC1CCCC=C1,-313.089559
CCC1CCOC=N1,-365.078184
CCC1COCC=C1,-349.005286
CCC1OCCC=C1,-349.011014
COC1CCCC=C1,-349.004411
COC1COCC=C1,-384.91878
COC1OCCC=C1,-384.933331
OCC1CCCC=C1,-349.011985
OCC1CCOC=N1,-401.003727
OCC1COCC=C1,-384.926697
OCC1OCCC=C1,-384.934571
CCC1CCCCC1,-314.298651
CCC1CCCCO1,-350.221684
CCC1CCCOC1,-350.215814
CCC1CCOCC1,-350.216242
CCC1CCOCO1,-386.144961
CCC1COCCO1,-386.136596
CCC1COCOC1,-386.138824
CCC1OCCCO1,-386.148033
COC1CCCCC1,-350.215218
COC1CCCCO1,-386.142769
COC1CCCOC1,-386.130869
COC1CCOCC1,-386.132201
COC1COCCO1,-422.05635
COC1COCOC1,-422.052364
C1CCC(CC1)CO,-350.220774
OCC1CCCCO1,-386.145316
OCC1CCCOC1,-386.137667
C1COCCC1CO,-386.13818
OCC1CCOCO1,-422.067841
OCC1COCCO1,-422.058859
C1C(COCO1)CO,-422.059724
C1COC(OC1)CO,-422.061772
C#CC(C#C)C1CC1,-309.369542
C#CC(C#C)C1CN1,-325.409805
C#CC(C#C)C1CO1,-345.289365
C#CC(C#C)N1CC1,-325.39918
C#CC(C#N)C1CC1,-325.476979
C#CC(C#N)C1CN1,-341.515487
C#CC(C#N)C1CO1,-361.395484
C#CC(C#N)N1CC1,-341.5051
C1CC1C(C#N)C#N,-341.58085
C1CN1C(C#N)C#N,-357.607451
O=CC(C#C)C1CC1,-346.551648
O=CC(C#C)C1CN1,-362.591611
O=CC(C#C)C1CO1,-382.471951
O=CC(C#C)N1CC1,-362.582372
O=CC(C#N)C1CC1,-362.657869
O=CC(C#N)C1CN1,-378.696092
O=CC(C#N)C1CO1,-398.577006
O=CC(C#N)N1CC1,-378.688568
C1CC1N(C=N)C=O,-379.916517
C1CC1C(C=O)C=O,-383.727565
O=CC(C=O)C1CN1,-399.762623
O=CC(C=O)C1CO1,-419.651028
C1CN1C(C=O)C=O,-399.763082
C1CC1N(C=O)C=O,-399.815728
CN=C(C#N)N1CC1,-358.813342
CN=C(C=O)N1CC1,-379.881971
CCC(C#C)C1CC1,-311.818765
CCC(C#C)C1CO1,-347.740239
CCC(C#C)N1CC1,-327.850159
CCC(C#N)C1CC1,-327.928496
CCC(C#N)C1CN1,-343.96788
CCC(C#N)C1CO1,-363.848789
CCC(C#N)N1CC1,-343.95839
CNC(C#N)C1CC1,-343.96279
CNC(C#N)C1CN1,-360.003051
CNC(C#N)C1CO1,-379.884371
COC(C#C)C1CC1,-347.730904
COC(C#C)C1CN1,-363.769214
COC(C#C)C1CO1,-383.65065
COC(C#N)C1CC1,-363.838601
COC(C#N)C1CN1,-379.878683
COC(C#N)C1CO1,-399.756564
NCC(C#N)N1CC1,-360.001238
OCC(C#C)C1CC1,-347.742051
OCC(C#C)C1CN1,-363.782351
OCC(C#C)C1CO1,-383.661415
OCC(C#C)N1CC1,-363.773546
OCC(C#N)C1CC1,-363.850372
OCC(C#N)C1CN1,-379.889092
OCC(C#N)C1CO1,-399.770154
OCC(C#N)N1CC1,-379.882033
CCC(C=O)C1CC1,-348.996691
CCC(C=O)C1CN1,-365.032626
CCC(C=O)C1CO1,-384.917284
CCC(C=O)N1CC1,-365.0299
CCN(C=O)C1CC1,-365.061573
COC(C=O)C1CC1,-384.909467
COC(C=O)C1CN1,-400.951404
COC(C=O)C1CO1,-420.830436
OCC(C=O)C1CC1,-384.917785
OCC(C=O)C1CN1,-400.954178
OCC(C=O)C1CO1,-420.838298
OCC(C=O)N1CC1,-400.954449
CCC(CC)C1CC1,-314.257927
CCC(CC)C1CO1,-350.182558
CCC(CO)C1CC1,-350.182434
CCC(CO)C1CO1,-386.107502
CCC(CO)N1CC1,-366.217778
CCC(OC)C1CC1,-350.177751
CCC(OC)C1CN1,-366.217443
CCC(OC)C1CO1,-386.097812
COC(CO)C1CC1,-386.099301
COC(CO)C1CN1,-402.135891
COC(CO)C1CO1,-422.021167
C1CC1C(CO)CO,-386.102915
OCC(CO)C1CN1,-402.142983
OCC(CO)C1CO1,-422.026442
C1CN1C(CO)CO,-402.141841
C#CC#CCC1CC1,-309.394251
C#CC#CCC1CN1,-325.433193
C#CC#CCC1CO1,-345.31516
C#CC#CCN1CC1,-325.425452
C1CC1CC#CC#N,-325.495729
N#CC#CCC1CN1,-341.533824
N#CC#CCC1CO1,-361.415769
C1CN1CC#CC#N,-341.524655
C#CCC#CC1CC1,-309.381611
C#CCC#CC1CN1,-325.420425
C#CCC#CC1CO1,-345.298837
C1CC1C#CCC#N,-325.489573
N#CCC#CC1CN1,-341.527574
N#CCC#CC1CO1,-361.405815
C#CCCCC1CC1,-311.818282
C#CCCCC1CO1,-347.741039
C#CCCCN1CC1,-327.851746
C#CCCOC1CC1,-347.735573
C#CCOCC1CC1,-347.729465
C#CCOCC1CN1,-363.768553
C#CCOCC1CO1,-383.64986
C1CC1CCCC#N,-327.927732
N#CCCCC1CO1,-363.849971
C1CN1CCCC#N,-343.96089
C1CC1OCCC#N,-363.843974
C1CC1CNCC#N,-343.959452
N#CCNCC1CN1,-359.99979
N#CCNCC1CO1,-379.88293
C1CC1COCC#N,-363.836007
