smiles,E1-CAM
[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])OC1([H])[H],0.26458412
[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.26894994
[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])OC([H])([H])C1([H])[H],0.27032804
[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])OC1([H])[H],0.26198227
[H]C([H])([H])C#CC#CC(=O)C([H])([H])[H],0.13801209
[H]N([H])C(=O)C#CC#CC([H])([H])[H],0.15178941
[H]C([H])([H])C#CC#CC([H])(C([H])([H])[H])C([H])([H])[H],0.17372141
[H]OC([H])(C#CC#CC([H])([H])[H])C([H])([H])[H],0.16895502
[H]C([H])([H])C#CC([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16641932
[H]N([H])C(=O)C([H])([H])C([H])([H])C#CC([H])([H])[H],0.21274919
[H]N(C(=O)C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],0.21540617
[H]N([H])C(=O)N([H])C([H])([H])C#CC([H])([H])[H],0.23421448
[H]C([H])([H])C#CC([H])([H])OC(=O)C([H])([H])[H],0.21812562
[H]N([H])C(=O)OC([H])([H])C#CC([H])([H])[H],0.22805161
[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.2423471
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C#CC([H])([H])[H],0.24191713
[H]C([H])([H])C#CC([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.22988173
[H]C#CC([H])([H])C#CC(=O)C([H])([H])[H],0.15090008
[H]C([H])(C#N)C#CC(=O)C([H])([H])[H],0.14974615
[H]C#CC([H])([H])C#CC(=O)N([H])[H],0.18555469
[H]N([H])C(=O)C#CC([H])([H])C#N,0.18529377
[H]C(=O)C([H])([H])C#CC(=O)C([H])([H])[H],0.15062813
[H]C(=O)C([H])([H])C#CC(=O)N([H])[H],0.15834549
[H]C#CC#CC([H])([H])C(=O)C([H])([H])[H],0.1649861
[H]C([H])([H])C(=O)C([H])([H])C#CC#N,0.16806936
[H]C#CC#CC([H])([H])C(=O)N([H])[H],0.17300847
[H]N([H])C(=O)C([H])([H])C#CC#N,0.18737746
[H]C(=O)C#CC([H])([H])C(=O)C([H])([H])[H],0.14391036
[H]C(=O)C#CC([H])([H])C(=O)N([H])[H],0.144197
[H]C#CC([H])([H])C([H])([H])OC(=N[H])C([H])([H])[H],0.24253085
[H]N=C(OC([H])([H])C([H])([H])C#N)C([H])([H])[H],0.24214498
[H]C#CC([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16635685
[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C#N,0.16659572
[H]N(C([H])([H])C#N)C([H])([H])C(=O)C([H])([H])[H],0.16370354
[H]C#CC([H])([H])OC([H])([H])C(=O)C([H])([H])[H],0.16596363
[H]C([H])(C#N)OC([H])([H])C(=O)C([H])([H])[H],0.16616942
[H]C#CC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H],0.21282269
[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C#N,0.21213916
[H]C#CC([H])([H])C([H])([H])OC(=O)C([H])([H])[H],0.21792717
[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C#N,0.21794187
[H]C#CC([H])([H])C([H])([H])C([H])([H])C(=O)N([H])[H],0.21271245
[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C#N,0.21299909
[H]N([H])C(=O)C([H])([H])N([H])C([H])([H])C#N,0.21149604
[H]C#CC([H])([H])OC([H])([H])C(=O)N([H])[H],0.20807101
[H]N([H])C(=O)C([H])([H])OC([H])([H])C#N,0.20810408
[H]C#CC([H])([H])C([H])([H])N([H])C(=O)N([H])[H],0.24170766
[H]N([H])C(=O)N([H])C([H])([H])C([H])([H])C#N,0.24577949
[H]C#CC([H])([H])C([H])([H])OC(=O)N([H])[H],0.24266682
[H]N([H])C(=O)OC([H])([H])C([H])([H])C#N,0.25965971
[H]N=C(OC([H])([H])C([H])([H])C([H])=O)C([H])([H])[H],0.15560767
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.15711807
[H]C(=O)N([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16684561
[H]N=C([H])OC([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16697423
[H]C(=O)OC([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16644872
[H]C(=O)C([H])([H])N([H])C([H])([H])C(=O)C([H])([H])[H],0.15514463
[H]C(=O)C([H])([H])OC([H])([H])C(=O)C([H])([H])[H],0.15676895
[H]C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H],0.1554129
[H]C(=O)C([H])([H])C([H])([H])OC(=O)C([H])([H])[H],0.15592739
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])[H],0.15709969
[H]C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])[H],0.2098019
[H]N=C([H])OC([H])([H])C([H])([H])C(=O)N([H])[H],0.21399132
[H]C(=O)OC([H])([H])C([H])([H])C(=O)N([H])[H],0.21139682
[H]C(=O)C([H])([H])N([H])C([H])([H])C(=O)N([H])[H],0.15520343
[H]C(=O)C([H])([H])OC([H])([H])C(=O)N([H])[H],0.15215323
[H]C(=O)C([H])([H])C([H])([H])N([H])C(=O)N([H])[H],0.15551212
[H]C(=O)C([H])([H])C([H])([H])OC(=O)N([H])[H],0.15601926
[H]C(N([H])C([H])([H])C([H])([H])C(=O)[O-])=[N+]([H])[H],0.11332389
[H]C#CC([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],0.23789308
[H]C([H])(C#N)C#CC([H])(C([H])([H])[H])C([H])([H])[H],0.23888899
[H]C#CC([H])([H])C#CC([H])(O[H])C([H])([H])[H],0.23210506
[H]OC([H])(C#CC([H])([H])C#N)C([H])([H])[H],0.23543088
[H]C(=O)C([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],0.15815072
[H]OC([H])(C#CC([H])([H])C([H])=O)C([H])([H])[H],0.15823892
[H]C(=O)N([H])C([H])=NC([H])(C([H])([H])[H])C([H])([H])[H],0.18889153
[H]C(=O)OC([H])=NC([H])(C([H])([H])[H])C([H])([H])[H],0.20495834
[H]C#CC#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.17336494
[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#CC#N,0.18737379
[H]C#CC#CC([H])([H])C([H])(O[H])C([H])([H])[H],0.17303787
[H]OC([H])(C([H])([H])[H])C([H])([H])C#CC#N,0.18724149
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C#CC#N,0.18424642
[H]C(=O)C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.14482909
[H]OC([H])(C([H])([H])[H])C([H])([H])C#CC([H])=O,0.14506796
[H]C(=O)C#CC([H])([H])N(C([H])([H])[H])C([H])([H])[H],0.14510471
[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.24284689
[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C#N,0.28224217
[H]N(C([H])([H])C#N)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.23695965
[H]C#CC([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.23088866
[H]C([H])(C#N)OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.25984713
[H]C#CC([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.24274399
[H]C([H])([H])C([H])(OC([H])([H])C([H])([H])C#N)C([H])([H])[H],0.28163948
[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H],0.24280279
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C#N,0.27117327
[H]OC([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C#N,0.23828263
[H]C#CC([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])[H],0.23033007
[H]OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C#N,0.26018155
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.15720994
[H]C(=O)N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.21215386
[H]C(=O)OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.21140784
[H]C(=O)C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.15687552
[H]C(=O)C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.15607806
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])=O,0.15724301
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])=O,0.21015837
[H]N=C([H])OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H],0.22864328
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])=O,0.21145194
[H]OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])=O,0.1568498
[H]C(=NC([H])([H])[H])OC([H])([H])C(=O)C([H])([H])[H],0.16439076
[H]C(=NC([H])([H])[H])OC([H])([H])C(=O)N([H])[H],0.20711185
[H]C(=NC([H])([H])[H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.21683939
[H]OC([H])(C([H])([H])[H])C([H])([H])OC([H])=NC([H])([H])[H],0.21814767
[H]OC([H])([H])C#CC([H])([H])C(=O)C([H])([H])[H],0.16729028
[H]C([H])([H])C(=O)C([H])([H])C#CC([H])([H])C([H])([H])[H],0.16706243
[H]N([H])C(=O)C([H])([H])C#CC([H])([H])C([H])([H])[H],0.21201053
[H]OC([H])([H])C#CC([H])([H])C(=O)N([H])[H],0.21198481
[H]OC([H])([H])C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.22473682
[H]OC([H])([H])C#CC([H])([H])C([H])(O[H])C([H])([H])[H],0.22393201
[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.23828998
[H]OC([H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])C([H])([H])[H],0.23984815
[H]C(=NC([H])([H])C([H])([H])[H])N([H])C(=O)C([H])([H])[H],0.19328308
[H]C(=NC([H])([H])C([H])([H])[H])N([H])C(=O)N([H])[H],0.20768514
[H]C(=NC([H])([H])C([H])([H])[H])OC(=O)C([H])([H])[H],0.2001846
[H]C(=NC([H])([H])C([H])([H])[H])OC(=O)N([H])[H],0.20985702
[H]C(=NC([H])([H])C(=O)C([H])([H])[H])OC([H])([H])[H],0.16718003
[H]C(=NC([H])([H])C(=O)N([H])[H])OC([H])([H])[H],0.20844217
[H]C(=NC([H])([H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.21501295
[H]C(=NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])OC([H])([H])[H],0.21446171
[H]OC([H])(C([H])([H])[H])C([H])([H])N=C([H])OC([H])([H])[H],0.20756386
[H]OC([H])([H])C([H])([H])C#CC(=O)C([H])([H])[H],0.15167549
[H]C([H])([H])C(=O)C#CC([H])([H])C([H])([H])C([H])([H])[H],0.15158362
[H]N([H])C(=O)C#CC([H])([H])C([H])([H])C([H])([H])[H],0.18525335
[H]C([H])([H])OC([H])([H])C#CC(=O)C([H])([H])[H],0.15182616
[H]N([H])C(=O)C#CC([H])([H])OC([H])([H])[H],0.18738481
[H]OC([H])([H])C([H])([H])C#CC(=O)N([H])[H],0.18608756
[H]OC([H])([H])C([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],0.24056843
[H]OC([H])([H])C([H])([H])C#CC([H])(O[H])C([H])([H])[H],0.23493476
[H]C([H])([H])C([H])([H])C([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],0.24052433
[H]OC([H])(C#CC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0.23251298
[H]C([H])([H])OC([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],0.22763635
[H]OC([H])(C#CC([H])([H])OC([H])([H])[H])C([H])([H])[H],0.23242478
[H]C(=NC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])([H])C([H])([H])[H],0.21592801
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16643402
[H]OC([H])([H])C([H])([H])OC([H])([H])C(=O)C([H])([H])[H],0.15681672
[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H],0.21584349
[H]OC([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H],0.21823587
[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.1662172
[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.21255075
[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.21566709
[H]N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.24524662
[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.2180264
[H]N([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.25845801
[H]C([H])([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],0.16583868
[H]N([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],0.20906691
[H]C([H])([H])C(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],0.16646342
[H]N([H])C(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],0.21297704
[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0.16659939
[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H],0.21305054
[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],0.21599783
[H]N([H])C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H],0.24690034
[H]C([H])([H])OC([H])([H])C([H])([H])OC(=O)C([H])([H])[H],0.21847841
[H]N([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])[H],0.25863808
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])[H],0.21267202
[H]OC([H])([H])C([H])([H])OC([H])([H])C(=O)N([H])[H],0.20813715
[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C(=O)N([H])[H],0.24724211
[H]OC([H])([H])C([H])([H])C([H])([H])OC(=O)N([H])[H],0.25884755
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.26246368
[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.28163213
[H]OC([H])([H])C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.26295612
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H],0.26267683
[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])[H],0.2722978
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.3240923
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.2682076
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.27732878
[H]C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.27639535
[H]OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],0.27205893
[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.27542149
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],0.26961878
[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.276241
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H],0.26915206
[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.27832469
[H]C#CC1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.23508176
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C#N,0.27116592
[H]N1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C#N,0.23223001
[H]C#CC1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.22270459
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC1([H])C#N,0.24613596
[H]C#CC1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],0.23513688
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C1([H])C#N,0.26779233
[H]N1C([H])([H])C(N([H])[H])(C([H])([H])[H])C1([H])C#N,0.23455992
[H]N([H])C1(C([H])([H])[H])C([H])([H])OC1([H])C#N,0.2409837
[H]C#CC1([H])C([H])([H])C([H])([H])C1(O[H])C([H])([H])[H],0.23556318
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C#N,0.27111447
[H]OC1(C([H])([H])[H])C([H])([H])N([H])C1([H])C#N,0.23456359
[H]C#CC1([H])OC([H])([H])C1(O[H])C([H])([H])[H],0.22043348
[H]OC1(C([H])([H])[H])C([H])([H])OC1([H])C#N,0.2396791
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.15119407
[H]C(=O)N1C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.20530746
[H]C(=O)C1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.15180411
[H]C(=O)C1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],0.15252808
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])=O,0.15328144
[H]OC1(C([H])([H])[H])C([H])([H])N([H])C1([H])C([H])=O,0.14915449
[H]OC1(C([H])([H])[H])C([H])([H])OC1([H])C([H])=O,0.15176369
[H]C([H])([H])N=C1OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.23177432
[H]OC1(C([H])([H])[H])C(=NC([H])([H])[H])OC1([H])[H],0.22686829
[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.26097533
[H]OC([H])([H])C1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.26226156
[H]OC([H])([H])C1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],0.2639557
[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C1(O[H])C([H])([H])[H],0.26141265
[H]OC([H])([H])C1([H])OC([H])([H])C1(O[H])C([H])([H])[H],0.25945024
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.30262702
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],0.26392631
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],0.27388905
[H]C([H])([H])C([H])([H])C1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.27203321
[H]OC1(C([H])([H])[H])C([H])([H])OC1([H])C([H])([H])C([H])([H])[H],0.26515006
[H]C([H])([H])OC1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.27435576
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])OC([H])([H])[H],0.26771516
[H]C([H])([H])OC1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],0.27494375
[H]C1=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H],0.25071492
[H]C1=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H],0.25796189
[H]C1=NC([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O1,0.22350572
[H]C1=NC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O1,0.21810725
[H]OC1(C([H])([H])[H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])[H],0.25581205
[H]OC1(C([H])([H])[H])C([H])([H])N=C([H])OC1([H])[H],0.22079362
[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.25951271
[H]C1=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])O1,0.22126769
[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OC1([H])[H],0.24815717
[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C1([H])[H],0.24925597
[H]OC1(C([H])([H])[H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H],0.24937725
[H]OC1(C([H])([H])[H])C([H])=C([H])C([H])([H])OC1([H])[H],0.23591229
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.310326
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.27626305
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H],0.27610503
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.27878773
[H]C1([H])OC([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O1,0.29547928
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])OC1([H])[H],0.27042359
[H]C1([H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O1,0.28891585
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])C([H])([H])O1,0.28978313
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.26481564
[H]OC1(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H],0.27247052
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.26286425
[H]OC1(C([H])([H])[H])C([H])([H])OC([H])([H])OC1([H])[H],0.27862971
[H]C#CC1([H])C([H])(O[H])C1(C([H])([H])[H])C([H])([H])[H],0.22569598
[H]OC1([H])C([H])(C#N)C1(C([H])([H])[H])C([H])([H])[H],0.2534601
[H]N([H])C1([H])C([H])(C#N)C1(N([H])[H])C([H])([H])[H],0.24182894
[H]OC1([H])C([H])(C#N)C1(N([H])[H])C([H])([H])[H],0.25228044
[H]OC1(C([H])([H])[H])C([H])(C#N)C1([H])N([H])[H],0.2370846
[H]C#CC1([H])C([H])(O[H])C1(O[H])C([H])([H])[H],0.22762165
[H]OC1([H])C([H])(C#N)C1(O[H])C([H])([H])[H],0.25657277
[H]C#CC1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.22579888
[H]C#CC1([H])C([H])(C([H])([H])[H])C1(O[H])C([H])([H])[H],0.22344692
[H]C([H])([H])C1([H])C([H])(C#N)C1(C([H])([H])[H])C([H])([H])[H],0.25664994
[H]OC1(C([H])([H])[H])C([H])(C#N)C1([H])C([H])([H])[H],0.25106037
[H]C#CC1([H])N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.21901495
[H]C([H])([H])N1C([H])(C#N)C1(C([H])([H])[H])C([H])([H])[H],0.23359341
[H]OC1([H])C([H])(C([H])=O)C1(C([H])([H])[H])C([H])([H])[H],0.15582449
[H]OC1([H])C([H])(C([H])=O)C1(O[H])C([H])([H])[H],0.15504908
[H]C(=O)C1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.15745983
[H]OC1(C([H])([H])[H])C([H])(C([H])=O)C1([H])C([H])([H])[H],0.15697474
[H]C(=O)N1C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.19154851
[H]C(=O)C1([H])N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.14852607
[H]OC([H])([H])C1([H])C([H])(O[H])C1(C([H])([H])[H])C([H])([H])[H],0.25746577
[H]OC([H])([H])C1([H])C([H])(O[H])C1(O[H])C([H])([H])[H],0.25305953
[H]OC([H])([H])C1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.26448857
[H]OC([H])([H])C1([H])C([H])(C([H])([H])[H])C1(O[H])C([H])([H])[H],0.25546294
[H]C([H])([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.27365753
[H]OC1(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])[H],0.2533719
[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.24889216
[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C1(O[H])C([H])([H])[H],0.23591964
[H]C([H])([H])N1C([H])(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.24170399
[H]C([H])([H])C([H])([H])N1C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.24254922
[H]OC([H])([H])C1([H])N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.24433524
[H]C([H])([H])OC1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.25969646
[H]OC1(C([H])([H])[H])C([H])(OC([H])([H])[H])C1([H])C([H])([H])[H],0.25655807
[H]OC1([H])C([H])(OC([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.25077372
[H]OC1([H])C([H])(OC([H])([H])[H])C1(O[H])C([H])([H])[H],0.24187671
[H]C([H])([H])C#CC1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.22754815
[H]OC1(C([H])([H])[H])C([H])([H])C1([H])C#CC([H])([H])[H],0.22989275
[H]N1C([H])(C#CC([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0.2274967
[H]C([H])([H])C#CC1([H])OC1(C([H])([H])[H])C([H])([H])[H],0.22476622
[H]C#CC([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.24281749
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C#N,0.28197757
[H]C#CC([H])([H])N1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.23249093
[H]C([H])(C#N)N1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.25250829
[H]C#CC([H])([H])C1([H])N([H])C1(C([H])([H])[H])C([H])([H])[H],0.24249777
[H]N1C([H])(C([H])([H])C#N)C1(C([H])([H])[H])C([H])([H])[H],0.2644702
[H]C#CC([H])([H])C1([H])OC1(C([H])([H])[H])C([H])([H])[H],0.24243162
[H]C([H])([H])C1(C([H])([H])[H])OC1([H])C([H])([H])C#N,0.28111029
