smiles,band_gap
CN1CC2CC3OCC123,0.277
OCC12CN(C1)CCO2,0.2859
CC1C(O)CN(C)C1=O,0.2719
FC(F)(F)C(C#C)C#N,0.2975
CC(=O)C1(CNC1)C#N,0.2091
CCN=C1NC=NC=N1,0.1678
CCC1C2CC1(O)C2C,0.3314
N=COCC1=NOC=N1,0.2302
CN1C2CC(=CC12)C#N,0.1902
CC1C2CCC3C2C13O,0.3173
CC12OC3C(C13)C2CO,0.2934
CN=C1N=CC=NN1C,0.1399
CCC(C=O)C#CCO,0.2182
C#CC12CC(C1)OCO2,0.2827
CN1N=CC(=N)C(F)=N1,0.1728
OC12CCOC1C2C#C,0.2683
CC12CC(=O)CC1N2,0.2226
CC1(C)CC11CC=CC1,0.2638
CC#CC1(CC=O)CN1,0.2145
NC1=NC2CCC2O1,0.2761
CN1CC1C1C2CC1O2,0.3006
C#Cc1ccc(nc1)O,0.1958
OC1C2C3CC3(C#C)C12,0.2722
CC(=O)C12CC1C(=O)O2,0.2199
C#CC(=NCC#N)N,0.2223
CN=COC1C(C)C1O,0.2591
CC#CC1N2CC2C1=O,0.2086
CC1COC23CC(C2)C13,0.321
CCC1(CO1)C1CN1C,0.3103
OCC12C3CC(C1O)N23,0.3166
CC1CC(C1)C1(C)CC1,0.3382
CN=C(N)NC(=N)C#N,0.1973
CC1NCC(=O)NC1C,0.2647
CC1OC23CC4C2NC134,0.2582
Cc1cnccc1CO,0.23
CC1(C)CN2CC1(O)C2,0.2853
CC1(CO)COC=N1,0.2631
CC1COC1,0.3233
CNCC(C#N)(C#N)O,0.2526
CC1=COC(=O)C(=N)O1,0.1782
CC1C2CC1C1C(O)C21,0.3124
CC1CC2CC(C)CC12,0.3512
O=C1OC23CC(C2)OC13,0.2476
COC1C2CC1(C)C2=O,0.2412
C1OC11C2OC3CC2C13,0.3084
COCC1(C)NC1C=O,0.22
N=C(C=O)N1C2CCC12,0.1733
N=C1ON=C(O1)C#N,0.1908
CC1(O)CCCC(=O)C1,0.226
CCc1c(c(no1)O)N,0.2304
CCC(O)C1NC1(C)C,0.3103
CCOCC1OCC1O,0.301
c1cc([nH]c1C=O)C#N,0.174
CCC1CCCC1,0.3842
COC1CC2(CN2)CO1,0.3266
CCC1N(C)C1(C)C#C,0.2686
CCC1(C)CCC=CC1,0.2685
CC1OC(C2CC2)C1O,0.3
CC1CC=CC(C)(C)C1,0.2677
C1C2N1CC21CC2OC12,0.3125
COc1cnoc1OC,0.2068
OC1C2CN2C2CC1C2,0.2903
C1C2C3OCC(C=C3)N12,0.2229
c1c(=O)c(non1)N,0.1633
CCCCn1nccn1,0.2564
CCc1[nH]nc(n1)OC,0.2468
OC1C2NC1(C=O)C2=O,0.2107
CC1CC11CCC1(C)C,0.3339
CCCN=C(C#N)OC,0.2284
CCC1C2C(O)C2C1O,0.2814
OC1CCCOC1=N,0.272
Cc1c(c(n[nH]1)N)C#C,0.2085
c1coc(c1C=O)C#N,0.1794
CC(C)C1CC1(N)C#N,0.2768
CC1(CCO)CCC1O,0.3269
C1CC11CC2OCC1O2,0.337
CCC(C1CO1)C(C)=O,0.2267
N=C1OCCCN1C=O,0.2394
C1C2OC3=C(N=CN3)C12,0.2273
CC1CC11C2CC1O2,0.3154
CNc1cnn2c1CC2,0.2199
Cc1[nH]cc(n1)NC,0.2163
CC12N=C3OC4C1C2C34,0.155
CCC(CO)(C=O)C=O,0.1994
CC1NC1C(=O)C#N,0.1897
CCC(C)(CC)C(C)C,0.3653
c1c([nH]nn1)CC#N,0.2574
CC(C)C1CCOC=N1,0.2695
CNc1c(onn1)CO,0.1766
Cc1c2c(on1)CCN2,0.2001
CC12CNCC(=O)C1O2,0.1935
CC1CCCC=CC1O,0.2562
CCC1(NC1CO)C#C,0.2728
N#CCC12CCC1CC2,0.3114
CC1OC11C2OC1C2C,0.3172
O=C(NCC1CO1)C#C,0.2324
CC1(O)CC1(O)CCO,0.2903
CC12CC1COCCO2,0.3182
OC1C2CC3CC=C1C23,0.2172
OCC1CC2N1CC2=O,0.2007
c1c([nH]nc1C#N)CO,0.2352
OC1C(O)C11CC(=O)O1,0.26
CNc1c(ocn1)N,0.2019
CN1CC1(C)C(C)=NO,0.2408
O=CC(CC#N)C1CC1,0.2224
N=C1NC2CC2OC1=N,0.1965
C1CCc2c(nno2)C1,0.2216
CC12CC3CN1C2(C)C3,0.3157
C#CC12CN=C3NC1C23,0.1708
COC12CC1C(O)C2,0.3142
CC(=NO)CCCO,0.2565
CCC(C#C)C1(O)CC1,0.2943
CC1C(O)C2NC12C#C,0.2586
N#CC12OC1C1CC21,0.2451
N#CCNC1CN2CC12,0.2557
COC12CC1OCC2C,0.3012
CC1(CNC(=O)N1C)C,0.2949
CC1=CN(C(=O)C1)C,0.2045
CC1N2CC2C1(N)C#N,0.2658
Cc1cnc([nH]1)C#N,0.2039
COC1CC2=CCCC12,0.2453
CC(C)C1CC2CC12,0.3332
NC1=CC(=O)C2(CO2)C1,0.1995
OCC12CC(N1)C21CO1,0.3027
OC1CC1C1=NC=CN1,0.2397
C1CC=CCC2(C1)CC2,0.2577
C(COC=O)C(=O)N,0.2712
CC1=C(CCCC1)C,0.2542
O=CN1CCC1C1CO1,0.265
OCC12C3C4C1C4(O)C23,0.286
CC#CC1=CCC(=O)N1,0.1837
CC1C2C3CC3(C)N12,0.3102
C1OC2C3C4C1C2N34,0.32
N#CC1OC11CCCC1,0.2858
CC1N=CN(C=N)C1=O,0.2259
CCCOCC1(C)CN1,0.317
FC1=NC(=N)NC(=O)N1,0.2253
CC1(C)CC(=O)C2CC12,0.2258
C1C2N=C3OC4C2C1C34,0.1556
N=C1NC(=O)C2CC1O2,0.2327
OCC1NC11CC2OC12,0.3144
CC1(C)CC11CC(=O)N1,0.2723
CN(C)C1(C)COC1=N,0.2425
CC1CC(C)C1CC=O,0.2283
C1CC2C3C4C(C1)C2N34,0.3112
OC1CC23CC4C2C1N34,0.2959
CNc1c(nco1)C=O,0.1875
CC1CC=C(C)C1C=O,0.2062
C1c2c(onn2)N=CN1,0.1772
OC12CCC3C1OC23,0.3073
C1CC2C1C=C1CCC21,0.2442
CC12COC1CC1NC21,0.3044
CC1=C(N=CO1)C1CO1,0.2326
CNC(=O)CNC(=O)N,0.2576
O=CC12CN3C1CCC23,0.1888
C(c1c(n[nH]n1)N)O,0.2165
C(=O)N(C=O)C(=N)N,0.2143
CC#CC1NC1(C)C#N,0.2561
O=C1COCCC1C#C,0.2027
CNc1c(c(n[nH]1)O)O,0.228
NC1C2C(=O)OC12C#N,0.2273
N=C1OC2CC1C21CN1,0.2779
C1CC23C4CC12C1C4N31,0.28
O=CC1OC2C3CN3C12,0.2033
C1OC11C2C3CC1OC23,0.3223
Cc1c([nH]nc1NC)C,0.2268
c1cncc(=O)nc1O,0.1632
O=CNCCC1CO1,0.2806
CC#CCc1cc[nH]c1,0.2504
CC12OCCC3OC1C23,0.2867
CCC1OC2CC12CC,0.3028
CCC12C3CC1OC23C,0.3061
C1C=C2CC=CC3C1C23,0.2203
CC1(C)C2CC1C=C2,0.2372
CC12CCC11CC(C2)O1,0.3188
CC1(O)CCC=CC=C1,0.2026
C#CCc1[nH]nc(n1)N,0.2324
C1NC11C2C3COC1C23,0.3167
CN1CC(=O)C12COC2,0.1991
OC1(CC=O)COC1=N,0.22
CCC(C)C1=NNN=C1,0.2571
COC(CO)CO,0.3127
OC1C2CCC12C#N,0.2839
CC12C3CC11CCC2N31,0.3124
COC=NC(C)C(C)C,0.2694
CC1OC2CC2CC1=O,0.2097
OC1CC2C1=CCC2=O,0.2197
CC(=NO)C1NC1C#N,0.2375
C1C2C3CC1COC23,0.2986
CC1C2C(O)C2(C)C1O,0.3054
CCC#CC(OC)C#N,0.2662
OC1CC11NC(=N)C1O,0.2522
CC12OC3C(C13)C2O,0.3162
CN1CC1(C)CC(N)=O,0.2563
C#CC1CC2OC3C2C13,0.2844
CC1C2OCCCOC12,0.3131
CCCN(CCC)C=O,0.2698
CNc1c(n(cn1)C)O,0.2374
CC1(CO)COC1=O,0.2768
OC12CCC1NC2C#N,0.2556
N=C1NC2=C(CC=C2)O1,0.1595
N#CC12C3CC1OC23,0.2628
OC1CC1C1CC1,0.324
CC1C2CC(O)CN12,0.2824
COCC1C(C)OC1=N,0.2746
CNC1C(O)COC1=O,0.2548
CC(=N)N1CCCC1=O,0.2385
C1CC(=O)C1,0.2222
c1cnoc1CC(=O)N,0.2225
CC(C)C1(O)CC1C#N,0.2951
N=CN1C2CC2CC1=O,0.2238
CC12CN1CC1OC1C2,0.301
OC1C2(O)C3CC3C12O,0.2668
CC1C2OC1(C=O)C2=O,0.2109
CCC12CC1OC(=O)C2,0.2784
[O-]C(=O)C1C2CN2C1=[NH2+],0.2211
CC1(CC2CN12)C#N,0.2779
C1OCC2OC1CC=C2,0.2526
C1C2CCOC3COC123,0.2979
CC1CN1CC(O)C#C,0.2586
OC(C1CO1)C1(O)CC1,0.3192
N=C1OC(C=C1)C1CC1,0.2132
CC1CCC(=O)C=CC1,0.19
CCC#Cc1ncon1,0.2166
CN1C2COCC1C2O,0.2752
CC1C2C3N2CC13C#C,0.2645
c1[nH]c(=O)nc(n1)CO,0.1953
CC1C(O)C2CC=CC12,0.2546
c1c(c[nH]c1N)CC#N,0.2309
CC1C(O)CC1(O)CO,0.298
CCC1(O)COCC1C,0.3053
Cc1cn(cn1)C(=O)C,0.1918
C#CCc1[nH]c(=O)[nH]n1,0.2346
CCCCc1cc[nH]c1,0.2502
OC(C#C)C(F)(F)F,0.3025
CC(CO)CC(C)C#N,0.3133
CC1CC(=O)C11CC1O,0.2167
C#CC12CCCC1O2,0.278
CC1OCOC(=O)C1=O,0.1732
CN1CC(=O)C2OCC12,0.1775
c1coc2c1CCCO2,0.2266
CCCC(C)(NC)C#N,0.2725
CCOC1=NCC2OC12,0.2547
CNC1=NC2(C)CC2O1,0.2643
CC1(CCOC1)C1CC1,0.3257
C1COc2c1onn2,0.1841
CC(C1COC1)N1CC1,0.3153
CC1C2CCC2NC1=O,0.2737
CCOC1(C)CC1CO,0.3231
CC(=O)CC1CC1C#C,0.2322
C1CN1C1CCC11CO1,0.3021
CCC12CC1(C)N1CC21,0.3085
CCC(C)C1=CN=CN1,0.2489
N=C1NC(=O)C2CNC12,0.2315
CC1C2C3C=CC2(O)C13,0.2256
COC(C)C1C(C)N1C,0.2867
N=C1OCOC11COC1,0.2622
OCC1OC2C1NC2=N,0.2505
OC1CC2CC1OC2=O,0.2726
CC#Cc1ncnn1C,0.213
O1C=C2C=NC=C2N=N1,0.1556
CC1=NC2CC2C(=O)N1,0.2276
CN1C2CC1(C)C21CO1,0.3052
CC1CC1C(O)C1CO1,0.342
CC(CCO)NC=O,0.2814
C1OC23CC4CC12CC34,0.3096
OCC1C2OC2CC1=O,0.222
NC1=CC(=N)OCCC1,0.1961
c1c2c(n[nH]1)OCO2,0.226
COC(C)CCOC=O,0.2787
C1CN1C(=O)NCC#N,0.2718
C(C1CO1)C1=NNC=C1,0.2665
CC(C)(c1conn1)O,0.2309
C1C2CC=C3CC=CC123,0.2276
NCC(O)(C#N)C1CO1,0.2543
CC1C2OC1C1CC21,0.3315
CCCC1OCOC1=N,0.2885
C(CC(=O)NC=N)C#N,0.2291
N=C1OCC2C3CN2C13,0.2528
N#CC1(CCO1)C1CN1,0.2556
Cc1cnn(n1)C2CC2,0.238
ON=C1C2OC1C=C2,0.2231
O=C1OCC1CC#C,0.2704
Cc1c(c(c[nH]1)CO)O,0.2331
CC12OC3(C)C1CC23O,0.29
C1CN1C12CC3C1OC23,0.2974
C#CC1=CCCC2CC12,0.2063
CC(C#C)(C#C)C#N,0.2905
CN1C2CC1C2(C)C#C,0.2463
COC1C2OC3(CC3)C12,0.2948
Cc1cc(ncn1)O,0.2317
O=C1NC=C2CCCC12,0.2049
c1[nH]nc(n1)NCC=O,0.2001
CC1CC(=O)C11CCO1,0.1958
Cn1c(cc(n1)O)C#N,0.1972
CC(C=O)N1CC1,0.2244
CC1CC(O)C1CC#N,0.3135
CC#CC12COC1C2C,0.26
CCCc1cc([nH]c1)O,0.2437
OC12C3OC1C3C2C#C,0.2692
CC12COC1C2C#N,0.2841
OCC1CCC2CN2C1,0.2875
CC(=O)C(C)(O)C(N)=O,0.2177
CC(C#N)C1(C)CC1,0.3231
CC1C2NC2C=CC1O,0.239
CCC1CC(=O)C1O,0.223
CCC1CC(C)NC1=O,0.2706
CC1C2OC3(C)C2OC13,0.3091
OC1CC11OCC1=O,0.2116
CC1=C(C)C2CC1C2O,0.2387
O=CC12CC1OC=NC2,0.2219
CCN(C)CC(=O)OC,0.2311
N=C1ON=CNC1=O,0.1978
CN1N=CC=C1C1CN1,0.2456
c1c2n(nn1)CCNC2,0.2505
N=COC1OCC2CC12,0.289
CC(=O)C(C)(C)CO,0.2294
CC1(C)C2OC(N)=NC12,0.266
CC1=CC2(C)OC2C1,0.2428
CC(CO)C(=O)CC=O,0.2065
OC12CCOC1C1NC21,0.2861
CC1C2NC2CC1O,0.3137
CCC1C(O)C11CCC1,0.3067
COCC1C2C3CC2C13,0.3385
c1c2n(nn1)CC=CC2,0.2465
[NH3+]CC(O)C1=N[N-]N=N1,0.2651
CC12CC(C1)CCC2,0.3509
O=C1CC2(O1)C1COC21,0.2526
ON=C1C2OC2C11CC1,0.2385
[O-]C(=O)C1CC2C[NH+]1C2,0.2294
CCC1C=CCCC1O,0.2627
CC12CC(O)(C1)CC=C2,0.2547
CC1CN1C1=CN=CO1,0.2223
C1COC(O1)C#N,0.3066
N=C1N=CON=NC1=O,0.1846
N#CC12CC(C1)C1CC21,0.3008
NC1=CC=C(F)OC1=N,0.1588
CC#CC1(COC1)O,0.2754
OCCC1C2CCC12,0.3304
CC1OCC(C)C(C)=C1,0.2595
COC1C2CC2C1(C)O,0.318
C1C2OC3=NCCC3C12,0.2637
OCC1CCCC(=O)O1,0.2707
O=CC1NC1C=O,0.2132
c1nc(on1)NC=N,0.2215
CCOc1nc([nH]n1)C,0.2472
CC1C2OC3(C)CC2C13,0.3232
OCC1NC=NCC1=O,0.1968
C1C=CC2CC=CC1O2,0.2652
CC1=C(CC(O)C1)C#C,0.2063
O=C1C2CC1C(C2)C#N,0.2286
CNC(C#N)(C#N)C#N,0.2424
CC(C)C1(CCCC1)O,0.3142
N=COC(=O)NCC#N,0.2741
CC1CC2C(CN12)C#N,0.2483
CC1N(C=O)C11CCC1,0.2535
C1C2OC1C1=C2COC1,0.2259
O=CC1CC=CC1,0.2278
O=CC12OCC1N1CC21,0.1924
N#CC12OC3C1CNC23,0.2354
C#CC1CC2OCOC12,0.2922
N#CC12CC3C1COC23,0.2776
CC1C2OC1(C)C2O,0.3022
CC12COC1(CO2)C#N,0.2545
CN1C=NC(OC=N)=C1,0.2291
CC1CCCOCC1C,0.321
CCC12CC1OC2C#C,0.2548
COC1CC1(C)C1CC1,0.3145
CC12CC3(O)C1N2C3=N,0.2731
CNc1cn[nH]c1N,0.2204
CC1(COC(=N)C1)C#C,0.2835
Cc1ncc(c(=O)o1)N,0.1679
OC1C2CCC12NC=O,0.2657
N=COCC1NC1C#N,0.2652
Cc1cccc(c1)C,0.2371
CC1=NC(C)(CO)CO1,0.2639
C(CO)C#CCOC=O,0.2694
CCCCOC(=N)CO,0.2968
CCC(=O)C(=O)NCC,0.1794
O=CC1=CNC2CC1C2,0.1794
OC1C2CC1C1(CC1)C2,0.3109
CC1OCC1(C)O,0.309
CC12CC(=O)C1C1CN21,0.2007
OCC1=CC(CC1)C#N,0.2592
OCCNC(C=O)C#C,0.1938
CC(O)C(N)C(F)(F)F,0.3273
CC1(O)CC(C)(C1)C#C,0.3056
CC12CC1OC(O2)C=O,0.2
CC1COC(C)C1C#N,0.2975
CC1(CO)NC=CC1=O,0.1902
c1c[nH]c2c1C=CC2,0.1926
CC(C)c1[nH]cc(n1)N,0.2207
NC(=O)C1CN1C=O,0.2426
OC1CC(CNC=O)C1,0.2813
C1C2CC1C1=NC=CN21,0.2382
COC(CO)C#CC#N,0.2264
C#CC1COC11CCC1,0.2818
COC1C2CC3(CC3)C12,0.329
CCCC1(COC1)O,0.3121
CC12CC(O)(C1)C1CN21,0.2997
N#CC1(CN1)C1COC1,0.2617
O=CN1CC1CC#N,0.2513
C1CC(C1)OCC(=O)N,0.2676
CC12CC(C=O)C1(C)N2,0.2067
O=C1OCCC2CC2O1,0.2922
CNc1c(nn(n1)C)N,0.2037
CCCC1CC(=O)N1C,0.2778
CC1C2CC2C2CC1C2,0.3343
Cc1cc2c(o1)CCO2,0.206
CC1OCC11CC1(C)C,0.3096
CC12C=CC(C=C1)C2=O,0.2409
CCC1C2C3CN3C12,0.2842
CC1CC(C1)C1CC1,0.3511
OC1C2C3OC(C23)C1=O,0.2029
OC12C3OC1C1NC3C21,0.2611
NC1=C(N)C(=N)N=NO1,0.1257
CC(C)(CCO)CC=O,0.2215
C#CCNc1ccon1,0.2275
CC1=CC(CO)OC1=N,0.2168
CCCC1NC(=O)C=C1,0.2151
CC12C3CC1NC23C#N,0.253
C1C2C1C1OC2CC=C1,0.2525
CCC1C2CCC12O,0.324
O=C1C2CC1COC2,0.2238
OC1C2OC(=O)OC12,0.3163
CCC1C2CC2(O)C1C,0.3052
CC1C2OC(OC12)C=O,0.2006
CC12CC1C(C)(O)CC2,0.3259
OC1C2OC2C1C=O,0.2145
CC1(O)CC2OC2C1,0.3335
CCN(C)CCC#N,0.2652
NC1=CNC(=N1)C1CO1,0.206
CC1C2CC1C(O)C2C,0.3253
CCC1C=CCC11CO1,0.2644
OC1C2CCC1CCC2,0.3111
COC(CN1CC1)C#C,0.2702
CC1=CC(=N)OC1,0.216
CC1=CCC2OC2C1O,0.2619
CCC1N=C2OC3C1C23,0.1619
CC12C3C(N=CN13)C2=O,0.1988
CCC1=CC(=O)CC1C,0.1925
CC(=O)c1ccoc1,0.2031
c1c(ncc(n1)N)CO,0.1824
c1c2c(c[nH]1)CC=CC2,0.2367
CC1OCC1(C)C,0.3176
CCC1(C)COC(C)C1,0.3246
N=C1OC2OC1C1NC21,0.2713
CC12CC3C1N(C2)C3=O,0.2246
OC1CC2OC(C1)C2=O,0.2271
C1OC1C12C3C4C(C13)N24,0.2726
CC1=CC23CC(C2)C3C1,0.2441
Cc1c(cnc(n1)O)F,0.2013
OC1C2CC2CN2CC12,0.2885
CCC1(C)C(O)C1C#N,0.2949
C1C(CO1)NC(=N)C#N,0.2079
CC1(C)CCC2OC2C1,0.332
CN1C2C3NC3C(O)C12,0.267
c1c(ncc(n1)O)C=O,0.1816
CC1(CC(O)CO1)C=O,0.214
C#CC(=O)CCCCO,0.2083
OCCC12CN1CC2=O,0.2232
CC1NC(=O)OC1C,0.313
OC12CCC11OC2C=C1,0.2161
c1[nH]c(c(n1)NC=N)N,0.1998
CCC(COC)C(C)=O,0.2291
O=C1CCC2OC12C#C,0.2085
CCC1C2CCC2C1=O,0.2138
OC12COCC1CC=C2,0.2541
COC1C2COC1C2O,0.2863
O=C1OC2C3OC3C2O1,0.3276
CC1COCC1C,0.3197
CC1CC(C)C1(O)C#N,0.3007
CC1C2CC3C(C)C1C23,0.3309
CC12COC(C#C)C1O2,0.2871
C(#CC#N)C#N,0.2113
c1coc2c1[nH]cc2N,0.1922
CC1C2CCC(=O)NC12,0.2671
CC1N=COCC2OC12,0.2645
CC(O)C(C)C(C)(C)C,0.3262
C(C1CC1)C12CC1CC2,0.3298
OCC1CC2(CO2)C1,0.3304
CC12C(O)C3(C)C1OC23,0.2958
CC1N(C)C1(C=O)C#N,0.1973
CCC(=O)C1CCCO1,0.2205
OC12CC1C=CC2C#N,0.2441
CCC1(O)C2CC2C1O,0.2877
CCc1cc([nH]c1N)O,0.2364
COC1(CO)CC1(C)C,0.3081
CC1C(=O)C=C(C)C1=O,0.158
CC(CCO)CC#C,0.3118
COC1(CC1)C(=O)N,0.2663
CC12C3CN1C(=O)C2N3,0.2163
CC1C2C=CC(O)C12,0.2366
CC1(CC1)CC1OC1,0.346
NC1(CC2C(O)C12)C#N,0.2769
OCC1CC2C1N2C=O,0.2441
CC1NC(C)C1(N)C#N,0.2644
OCC12CC1C1(CN1)C2,0.3126
c1nc(c(=O)[nH]n1)F,0.1824
OCC12CC1C1C(O)C21,0.2752
COC(C#CC)C(C)C,0.2924
N=CN1CCCC1=O,0.2217
CCC1CCC(CC)C1,0.375
C#CC1C2NC1C2=O,0.244
Cc1nc(cn1C)NC,0.2121
c1cc(oc1)OC=O,0.2206
NC1=C(O)OC(=N)C=N1,0.1274
CCNC(=O)NC(=N)C,0.2432
CC(C)C1CC11CCO1,0.2963
COC1COC1=N,0.2705
ON=C1CN2CC1C2,0.245
CCCCC(C)C=O,0.2267
c1c2c(c([nH]1)N)CCO2,0.2228
N=C1OCC=C1C#N,0.1952
CN(CC#N)CC(=O)N,0.2496
C1CNC=C1C(=O)C#N,0.151
C1c2c(n[nH]n2)CN1,0.2272
CCCC1CN1CCO,0.3131
CC1C2CCCCC12C,0.327
N=C1OCC2(CN2)C1=O,0.1783
CC(O)C1OC2CNC12,0.2893
Cc1c(nc([nH]1)CO)O,0.2161
CC#CC(O)C1CC1C,0.2863
O=C1CCC23CC12CC3,0.2193
CC1C=C2CCC2C1C,0.2448
OC12C3CC1C(=O)OC23,0.2633
CC(CNC(N)=O)C=O,0.2232
COC=NCC(=O)CO,0.2238
N=C1C=NC=NC=N1,0.1672
OCCC1C=CC2NC12,0.2434
CC1(O)C([NH3+])C1C([O-])=O,0.2697
CC(C)C1(C)OC1C,0.3352
CC1(O)COCCC1=O,0.2257
OCC(NCC#N)C#N,0.2635
C1CC2CCCOC2C1,0.3278
c1nc([nH]c(=O)n1)N,0.2117
CC12CN3CC1(C#N)C23,0.258
COC1(C#N)C2CNC12,0.2481
CC1(CN1)C(=NO)C#C,0.204
OCC(OCC#N)C=O,0.2033
CC1CC(O)C(C)CO1,0.3231
CC12CCC1=CC1OC21,0.2357
CN1CCC(=O)C12CC2,0.1954
c1nc(=O)c(no1)C#N,0.1717
CCCC(CC)C(C)O,0.3244
Cc1c([nH]nc1NC)O,0.235
CC1=CC(=O)N(C1)C=N,0.1985
O=C1CC2(CC#C)CC12,0.2322
CCOc1c[nH]nn1,0.223
CN=COC(=O)NC=O,0.2303
CC12CC(C#C)C1CO2,0.2853
N=C1OCC(=O)C11CN1,0.203
C1OC2C=CC3CC12O3,0.2271
CC1C2CC1OCCC2,0.3156
OC1C2CN3C2C3C1=O,0.2083
COC12COC1CC2O,0.2988
CC1OC2(CC2)CC=C1,0.2639
CN1C(C#N)C(N)C1=N,0.2492
CC(C)c1cc([nH]c1)N,0.2374
CNc1cnoc1N,0.2226
c1c2c([nH]n1)nc(o2)N,0.2126
CC1C2(C)CCC12O,0.3147
NC1=CC(=O)C2CC1N2,0.1931
CC1(O)C2OC(=O)C12O,0.2468
CC1=CC2CC1(N2)C#N,0.2411
CC(C)C(N)C#N,0.296
CC1OC11COC1C,0.3279
CC1CC2OC3(CC3)C12,0.297
CCC1C2C3CC2C13,0.3728
c1c([nH]cn1)COC=O,0.2311
O=CC12NCC3C1OC23,0.1952
C1C(=O)COC(=N1)CO,0.2078
CCCCOCCC=O,0.2283
O=CNC(C=O)C1CO1,0.215
CC1(C)NC1CNC=O,0.2785
COc1nc(=O)cco1,0.2113
C1OC11CC2CCC2=C1,0.2373
C1CC12COCOC2=O,0.2739
N=C1OCCC1CC=O,0.2244
COC1C2CC1(C2)C=O,0.215
CC1=NOC(=C1)C1CN1,0.225
Cc1c(nno1)C2CC2,0.2106
C#CC1CC2CCC2=C1,0.2442
CCC12CC3C1OC23C,0.3092
CC12CCC(C1)OCC2,0.3137
CCc1c(c(c[nH]1)C)N,0.225
NC(=O)C1(CN1)C#N,0.2672
C1CC2(C1)CCNC2=O,0.2672
CC1OC1C(=O)C(N)=N,0.188
Cc1cc(n(c1C)C)O,0.235
CC1=CC=COC1=N,0.1687
CCC(C)(OC)C(C)O,0.3217
CC1C2N1C1CC2(O)C1,0.2964
C(c1noc(=O)o1)O,0.2691
C1CC23C=CCC2CC13,0.2452
CCC12COC1=NCC2,0.2587
CC1=CC2C(C#N)N2C1,0.2292
C1C(=O)CN1C(=O)N,0.2163
CCC(C)(O)CCOC,0.3106
OC1CC=CC1O,0.2612
OCC1CC1C#CC#C,0.2177
CCN=CNC(=O)C#C,0.2022
CC1C2N1C(=N)NC2=O,0.2379
CC1CC2(C)CC1C2=O,0.2277
C1C2C=C3COC3CN12,0.2258
CC1C2OC2(C)C1C#C,0.2893
C1C2C3CC1C=CC23,0.2475
O=C1CN2C3C4NC13C24,0.1954
CC1C2(C)C3OC3C12C,0.2817
C1Cn2c1c(nn2)CO,0.2484
CCC12NCC1OC2=N,0.2577
CC1=C(CCC1)CC=O,0.2047
NC1C2OC1(C#N)C2N,0.2438
OCC12CCN1C(=O)C2,0.2374
CC1(C)CCC11CCO1,0.3139
Cc1c(nc(cn1)N)N,0.1793
CC12CCN1C(=O)C=C2,0.206
c1c(c2c([nH]1)OCC2)N,0.2326
CC1C2CN2C2CC12C,0.3024
CC12NC1CC2=NO,0.2395
C1CC(=O)C(=C1C=O)N,0.1516
CC1C2C3C4C=C1C2N34,0.1763
Cc1nc2n(n1)C=CC2,0.2032
N#CC12C3C4CC(C14)N23,0.2542
Cc1cc([nH]c1O)O,0.2333
OC1CC2(C1)OCC2O,0.29
NC1CN(C=O)C1C#N,0.2613
CC12CCCC1OC=N2,0.2725
CC(O)C12CC1CC2,0.3197
C1C2N1CC13CC21CO3,0.2629
C1CC(O1)C1=CCOC1,0.2345
Cc1cc(c([nH]1)C)OC,0.2175
CC(C=O)C1=CN=CO1,0.2038
c1c([nH]nc1NC=O)N,0.2163
CC12CC3CC1C23C#C,0.2572
C1CC2CC3C1C3CO2,0.3061
CC(C=O)C(=O)OC=N,0.2158
CC1CCCCC1C#C,0.3112
CC1OCC2(C)COC12,0.3158
c1cc-2nccc2[nH]c1,0.1538
COCC([NH3+])CC([O-])=O,0.2786
CCOC1CC1(C)C#C,0.2806
N#CC12CN3CCC1C23,0.2604
CCC#CCC(=O)N,0.2682
CCC1OCC1C(C)=O,0.2248
C1CC12COC(=N2)CO,0.2548
C1C(CN1C=O)(C=O)O,0.1971
Cc1c(nc(cn1)O)C,0.1945
N=C(C#C)N1CC1C#C,0.216
O=C1CC2OC2(C1)C#N,0.2278
CCN1CC2(C1)OC2C,0.2977
CCC(C)C1(CC)CO1,0.3355
OC1CCOC1CC#C,0.3088
CC1(C)CCC(O1)C#N,0.2956
Cc1cccc(=O)[nH]1,0.1768
OCC12NCC1C2C#N,0.265
CC(COC=O)C=O,0.2289
OC12CC3C1NC2C3=O,0.2134
Cc1cc(c(nc1)F)O,0.2079
OCC1(CC2CO2)CN1,0.305
C#CC12C3CC1COC23,0.2616
CCC1C=CC2(C)OC12,0.2446
Cn1cnc2c1CCC2,0.2371
Cc1cccc(n1)C#N,0.2085
c1cc(c(nc1)F)N,0.1985
CCC1OC(C)C1(C)O,0.3065
NC(=N)C(=O)C1CCO1,0.1793
Cc1cc(c(o1)N)O,0.2107
c1([nH]c(=O)[nH]n1)N,0.2481
Cn1c2cn[nH]c2cn1,0.2073
CNC1=CC(=O)NC1=O,0.164
OCC1C2CC(=O)CC12,0.2238
COCC12OC1CC=C2,0.2487
CC(C)C1CN1CC#C,0.2736
NC1=CC(=O)OC1=N,0.1806
CC12NC1CCC1NC21,0.2957
C#CC1C=C2CC3C1C23,0.1763
CCC(C)(C)C(C)C,0.367
CC12CN1CC2CC=O,0.2102
[O-]C(=O)C[NH+]1CC2CC12,0.2625
CC12C3C1C1C3C2C1=O,0.2152
NC(=O)C1C2CC1O2,0.2501
