smiles,heat_capacity
O=C1CC2(CC3OC23)O1,27.223
O=C1CC2(CN3CC23)C1,30.07
O=C1CC2(CN3CC23)N1,29.336
O=C1CC2(CN3CC23)O1,27.741
N=C1NC2(CNC12)C#N,29.146
N=C1NC2(COC12)C#C,29.987
N=C1NC2(COC12)C#N,27.925
N=C1OC2(CCC12)C#C,30.26
N=C1OC2(CCC12)C#N,28.23
N=C1OC2(CNC12)C#C,29.695
N=C1OC2(CNC12)C#N,27.699
N=C1OC2(COC12)C#C,28.548
N=C1OC2(COC12)C#N,26.583
O=C1CC2(CCC12)C#C,31.55
O=C1CC2(CCC12)C#N,29.332
O=C1CC2(CCN12)C#C,30.263
O=C1CC2(CCN12)C#N,28.177
O=C1CC2(CNC12)C#N,28.775
O=C1CC2(COC12)C#C,29.801
O=C1CC2(COC12)C#N,27.66
O=C1CC2(NCC12)C#N,28.712
O=C1CC2(OCC12)C#C,29.857
O=C1CC2(OCC12)C#N,27.796
O=C1NC2(CCC12)C#C,30.635
O=C1NC2(CNC12)C#C,30.145
O=C1NC2(COC12)C#C,28.939
O=C1OC2(CCC12)C#C,29.198
O=C1OC2(CCC12)C#N,27.177
O=C1OC2(CNC12)C#C,28.646
O=C1OC2(CNC12)C#N,26.67
O=C1OC2(COC12)C#C,27.505
O=C1OC2(COC12)C#N,25.553
N=C1OC2(CCC2)C=C1,29.674
N=C1OC2(COC2)C=C1,27.883
C1CC2(C1)CC(=O)C=C2,30.608
O=C1CC2(CCO2)C=C1,28.966
C1C(=O)C=CC12COC2,28.736
C1CC2(C1)C=CC(=O)N2,30.299
C1C2(CO1)C=CC(=O)N2,28.517
C1CC2(C1)C=CC(=O)O2,28.661
C1C2(CO1)C=CC(=O)O2,26.88
N=C1NC23CC(C2)OC13,27.502
N=C1OC23CC(C2)CC13,27.782
N=C1OC23CC(C2)NC13,27.243
N=C1OC23CC(C2)OC13,26.572
N=C1OC23CN(C2)CC13,26.989
O=C1CC23CC(C2)CC13,28.756
O=C1CC23CC(C2)OC13,27.481
O=C1CC23CC(CC12)O3,27.602
O=C1NC23CC(C2)CC13,27.812
O=C1NC23CC(C2)OC13,26.604
O=C1NC23CN(C2)CC13,26.988
O=C1OC23CC(C2)CC13,26.759
O=C1OC23CC(C2)NC13,26.239
O=C1OC23CC(C2)OC13,25.571
O=C1OC23CN(C2)CC13,25.959
N=C1OC23CC(C=C2)C13,27.23
O=C1CC23CC(C=C2)C13,27.996
O=C1CC23NC(C=C2)C13,27.534
O=C1CC23OC(C=C2)C13,27.048
O=C1NC23CC(C=C2)C13,27.138
O=C1OC23CC(C=C2)C13,26.218
N=C1OC23CC(CC2)C13,28.291
N=C1OC23CC(OC2)C13,26.893
N=C1OC23CN(CC2)C13,27.854
O=C1CC23CC(CC2)C13,28.994
O=C1CC23CC(CO2)C13,27.669
O=C1CC23CC(OC2)C13,27.591
O=C1CC23CCC(O2)C13,27.677
O=C1CC23CN(CC2)C13,28.368
O=C1NC23CC(CC2)C13,28.16
O=C1NC23CC(OC2)C13,26.764
O=C1NC23CN(CC2)C13,27.59
O=C1OC23CC(CC2)C13,27.309
O=C1OC23CC(OC2)C13,25.925
O=C1OC23CN(CC2)C13,26.821
N=C1OC23CC12C=CC3,27.291
O=C1CC23CC12C=CC3,28.2
O=C1CC23CC12N=CN3,27.1
O=C1CC23CC12N=CO3,25.74
O=C1CC23CC=CC12N3,27.382
O=C1CC23CC=CC12O3,26.918
O=C1NC23CC12C=CC3,27.374
O=C1OC23CC12C=CC3,26.257
N=C1OC23CC12CC=C3,27.256
O=C1CC23CC12CC=C3,28.148
O=C1CC23CC12NC=N3,27.132
O=C1CC23CC12OC=N3,25.643
O=C1CC23NC12CC=C3,27.551
O=C1CC23OC12CC=C3,26.897
O=C1NC23CC12CC=C3,27.378
O=C1OC23CC12CC=C3,26.215
N=C1NC23CC12OCC3,28.497
N=C1OC23CC12CCC3,28.864
N=C1OC23CC12COC3,27.187
N=C1OC23CC12NCC3,28.687
N=C1OC23CC12OCC3,27.586
O=C1CC23CC12CCC3,29.7
O=C1CC23CC12CCO3,28.385
O=C1CC23CC12COC3,28.037
O=C1CC23CC12OCC3,28.341
O=C1CC23CC12OCO3,26.942
O=C1CC23CCCC12N3,28.892
O=C1CC23CCCC12O3,28.453
O=C1CC23COCC12N3,27.247
O=C1CC23COCC12O3,26.785
O=C1NC23CC12CCC3,28.927
O=C1NC23CC12COC3,27.213
O=C1NC23CC12OCC3,27.597
O=C1OC23CC12CCC3,27.814
O=C1OC23CC12COC3,26.142
O=C1OC23CC12NCC3,27.66
O=C1OC23CC12OCC3,26.548
N=C1CC23CC2(CC3)O1,29.076
N=C1CC23CC2(CN3)O1,28.486
N=C1CC23CC2(CO3)O1,27.58
N=C1OC23CC2(CC3)O1,27.518
O=C1CC23CC2(C1)OC3,28.586
O=C1CC23CC2(CC3)C1,30.044
O=C1CC23CC2(CC3)N1,29.257
O=C1CC23CC2(CC3)O1,28.111
O=C1CC23CC2(CN3)O1,27.533
O=C1CC23CC2(CO3)N1,27.697
O=C1CC23CC2(CO3)O1,26.606
O=C1CC23CCC2(C1)N3,29.357
O=C1CC23CCC2(C1)O3,28.739
O=C1NC23CC2(CC3)N1,28.818
O=C1NC23CC2(CC3)O1,27.609
O=C1OC23CC2(CC3)O1,26.314
N=C1OC23CC4C2C1C34,25.359
N=C1OC23CN4C2C1C34,24.755
O=C1CC23CC4C2C1C34,26.155
O=C1CC23CC4C2C1N34,25.605
O=C1CC23CN4C2C1C34,25.531
O=C1CC23OC4C2C1C34,25.189
O=C1NC23CC4C2C1C34,25.577
O=C1NC23CN4C2C1C34,24.988
O=C1OC23CC4C2C1C34,24.432
O=C1OC23CN4C2C1C34,23.839
N=C1NC23CC4C2OC134,26.859
N=C1OC23CC4C2CC134,26.536
N=C1OC23CC4C2NC134,25.857
N=C1OC23CC4C2OC134,25.38
N=C1OC23CN4C2CC134,26.334
O=C1CC23CC4C2CC134,27.577
O=C1CC23CC4C2NC134,27.054
O=C1CC23CC4C2OC134,26.54
O=C1CC23CC4N2CC134,27.257
O=C1CC23CN4C2CC134,27.26
O=C1CC23NC4C2NC134,26.493
O=C1CC23NC4C2OC134,26.031
O=C1CC23OC4C2CC134,26.586
O=C1CC23OC4C2NC134,26.16
O=C1CC23OC4C2OC134,25.713
O=C1NC23CC4C2CC134,26.637
O=C1NC23CC4C2NC134,25.99
O=C1NC23CC4C2OC134,25.585
O=C1NC23CN4C2CC134,26.326
O=C1OC23CC4C2CC134,25.525
O=C1OC23CC4C2NC134,24.861
O=C1OC23CC4C2OC134,24.382
O=C1OC23CN4C2CC134,25.335
N=C1NC23CCC12OC3,29.379
N=C1OC23CCC12CC3,29.445
N=C1OC23CCC12NC3,28.906
N=C1OC23CCC12OC3,27.784
O=C1CC23CCC12CC3,30.661
O=C1CC23CCC12CO3,29.015
O=C1CC23CCC12OC3,29.019
O=C1CC23CNC12CN3,29.572
O=C1CC23CNC12CO3,28.457
O=C1CC23COC12CN3,28.451
O=C1CC23COC12CO3,27.379
O=C1NC23CCC12CC3,29.666
O=C1NC23CCC12OC3,28.013
O=C1OC23CCC12CC3,28.398
O=C1OC23CCC12NC3,27.895
O=C1OC23CCC12OC3,26.764
N=C1OC23CCC2C1C3,28.208
N=C1OC23CNC2C1C3,27.6
N=C1OC23COC2C1C3,26.748
O=C1CC23CC1C2CO3,27.75
O=C1CC23CCC2C1C3,28.993
O=C1CC23CCC2C1O3,28.111
O=C1CC23CCN2C1C3,28.564
O=C1CC23CNC2C1O3,27.632
O=C1CC23COC2C1C3,27.609
O=C1CC23COC2C1N3,27.399
O=C1CC23COC2C1O3,26.882
O=C1NC23CCC2C1C3,28.895
O=C1NC23COC2C1C3,27.203
O=C1OC23CCC2C1C3,27.214
O=C1OC23CNC2C1C3,26.632
O=C1OC23COC2C1C3,25.765
N=C1NC23CCC2OC13,28.371
N=C1OC23CCC2CC13,28.745
N=C1OC23CCC2NC13,28.233
N=C1OC23CCC2OC13,27.235
N=C1OC23COC2CC13,27.081
O=C1CC23CCC2CC13,29.957
O=C1CC23CCC2CN13,28.766
O=C1CC23CCC2OC13,28.442
O=C1CC23CCN2CC13,29.038
O=C1CC23COC2CC13,28.248
O=C1CC23COC2CN13,27.078
O=C1CC23NCC2NC13,28.785
O=C1CC23NCC2OC13,27.709
O=C1CC23OCC2CC13,28.303
O=C1CC23OCC2NC13,27.917
O=C1CC23OCC2OC13,26.823
O=C1NC23CCC2CC13,28.942
O=C1NC23CCC2OC13,27.391
O=C1NC23COC2CC13,27.214
O=C1OC23CCC2CC13,27.714
O=C1OC23CCC2NC13,27.215
O=C1OC23CCC2OC13,26.222
O=C1OC23COC2CC13,26.052
C1CC2=C(C1)CC(=O)C2,30.088
C1CC2=C(C1)NC(=O)C2,29.686
C1C(=O)CC2=C1COC2,28.466
C1C2=C(COC2)NC1=O,28.207
O=C1CC2=CCC3C1C23,27.046
O=C1CC2=CCC3C2N13,26.194
O=C1CC2=CCN3C1C23,26.387
O=C1CC2=NCC3C1N23,25.155
O=C1NC2=CCC3C1C23,26.329
O=C1NC2=CCC3C2N13,25.543
O=C1NC2=CCN3C1C23,25.752
O=C1NC2=NCC3C1C23,25.288
O=C1NC2=NCC3C1N23,24.157
O=C1NC2=NCC3C2N13,24.581
O=C1OC2=NCC3C1C23,24.474
O=C1OC2=NCC3C2N13,23.871
N=C1CC2C(O1)C2C#C,29.69
N=C1CC2C(O1)C2C#N,27.63
N=C1OC2C(O1)C2C#C,27.962
N=C1OC2C(O1)C2C#N,25.947
O=C1CC2C(C#C)N2C1,29.928
O=C1CC2C(C#N)N2C1,27.917
O=C1CC2C(C1)C2C#C,30.815
O=C1CC2C(C1)C2C#N,28.718
O=C1CC2C(N1)C2C#C,30.013
O=C1CC2C(N1)C2C#N,27.981
O=C1CC2C(O1)C2C#C,28.682
O=C1CC2C(O1)C2C#N,26.651
O=C1NC2C(N1)C2C#C,29.556
O=C1NC2C(N1)C2C#N,27.579
O=C1NC2C(O1)C2C#C,28.173
O=C1NC2C(O1)C2C#N,26.195
O=C1OC2C(O1)C2C#C,26.699
O=C1OC2C(O1)C2C#N,24.709
N=C1OC2C(C12)N1CC1,29.344
N=C1OC2C(C3CC3)C12,30.1
N=C1OC2C(C3CN3)C12,28.949
N=C1OC2C(C3CO3)C12,28.383
O=C1CC2C(C12)N1CC1,30.25
O=C1CC2C(C3CC3)C12,31.081
O=C1CC2C(C3CC3)N12,30.231
O=C1CC2C(C3CN3)N12,29.166
O=C1CC2C(C3CO3)C12,29.237
O=C1CC2C(C3CO3)N12,28.494
O=C1CC2C1N2C1CC1,30.295
O=C1CN2C(C3CC3)C12,30.146
O=C1CN2C(C3CN3)C12,29.15
O=C1CN2C(C3CO3)C12,28.375
O=C1NC2C(C12)N1CC1,29.392
O=C1NC2C(C3CC3)C12,30.076
O=C1NC2C(C3CO3)C12,28.401
O=C1OC2C(C12)N1CC1,28.314
O=C1OC2C(C3CC3)C12,29.095
O=C1OC2C(C3CN3)C12,27.948
O=C1OC2C(C3CO3)C12,27.362
N=C1OC2C(CC#C)C12,30.634
N=C1OC2C(CC#N)C12,28.541
O=C1CC2C(CC#C)C12,31.609
O=C1CC2C(CC#C)N12,30.754
O=C1CC2C(CC#N)C12,29.515
O=C1CC2C(CC#N)N12,28.698
O=C1CC2C1N2CC#C,30.865
O=C1CC2C1N2CC#N,28.745
O=C1CN2C(CC#C)C12,30.654
O=C1CN2C(CC#N)C12,28.638
O=C1NC2C(CC#C)C12,30.722
O=C1NC2C(CC#N)C12,28.635
O=C1OC2C(CC#C)C12,29.61
O=C1OC2C(CC#N)C12,27.524
N=C1NC2C(OC12)C#C,29.441
N=C1NC2C(OC12)C#N,27.504
N=C1OC2C(CC12)C#C,29.698
N=C1OC2C(CC12)C#N,27.61
N=C1OC2C(NC12)C#C,29.116
N=C1OC2C(NC12)C#N,27.165
N=C1OC2C(OC12)C#C,28.067
N=C1OC2C(OC12)C#N,26.11
O=C1CC2C(CC12)C#C,30.971
O=C1CC2C(CC12)C#N,28.832
O=C1CC2C(CN12)C#C,29.709
O=C1CC2C(CN12)C#N,27.625
O=C1CC2C(NC12)C#C,30.414
O=C1CC2C(NC12)C#N,28.391
O=C1CC2C(OC12)C#C,29.315
O=C1CC2C(OC12)C#N,27.306
O=C1CN2C(CC12)C#C,30.066
O=C1CN2C(CC12)C#N,27.986
O=C1NC2C(CC12)C#C,30.009
O=C1NC2C(CC12)C#N,27.922
O=C1NC2C(NC12)C#C,29.506
O=C1NC2C(NC12)C#N,27.541
O=C1NC2C(OC12)C#C,28.39
O=C1NC2C(OC12)C#N,26.435
O=C1OC2C(CC12)C#C,28.625
O=C1OC2C(CC12)C#N,26.556
O=C1OC2C(NC12)C#C,28.077
O=C1OC2C(NC12)C#N,26.132
O=C1OC2C(OC12)C#C,27.027
O=C1OC2C(OC12)C#N,25.08
N=C1OC2C1C21CCC1,29.678
N=C1OC2C1C21CCO1,28.172
N=C1OC2C1C21COC1,27.886
O=C1CC2C1C21CCC1,30.635
O=C1CC2C1C21CCO1,29.153
O=C1CC2C1C21COC1,28.813
O=C1CC2N1C21CCC1,29.805
O=C1CC2N1C21COC1,28.032
O=C1CN2C1C21CCC1,29.777
O=C1CN2C1C21COC1,28.018
O=C1NC2C1C21CCC1,29.762
O=C1NC2C1C21CCO1,28.187
O=C1NC2C1C21COC1,27.945
O=C1OC2C1C21CCC1,28.662
O=C1OC2C1C21CCO1,27.146
O=C1OC2C1C21COC1,26.874
N=C1OC2C1C=CC2=O,25.899
O=C1CC2C1C=CC2=O,27.144
O=C1NC2C1C=CC2=O,26.313
O=C1OC2C1C=CC2=O,24.869
N=C1NC2C1OC21CC1,29.51
N=C1OC2C1CC21CC1,29.571
N=C1OC2C1CC21CN1,28.707
N=C1OC2C1CC21CO1,27.992
N=C1OC2C1NC21CC1,29.175
N=C1OC2C1OC21CC1,28.213
O=C1CC2C1CC21CC1,30.882
O=C1CC2C1CC21CO1,29.292
O=C1CC2C1OC21CC1,29.51
O=C1CC2N1CC21CC1,29.582
O=C1CC2N1CC21CN1,28.68
O=C1CC2N1CC21CO1,27.96
O=C1CN2C3(CC3)CC12,30.075
O=C1NC2C1CC21CC1,29.866
O=C1NC2C1CC21CN1,28.977
O=C1NC2C1CC21CO1,28.282
O=C1NC2C1NC21CC1,29.531
O=C1NC2C1OC21CC1,28.51
O=C1OC2C1CC21CC1,28.526
O=C1OC2C1CC21CN1,27.656
O=C1OC2C1CC21CO1,26.94
O=C1OC2C1NC21CC1,28.147
O=C1OC2C1OC21CC1,27.186
N=C1NC2C1OCC2=O,27.65
N=C1OC2C1CCC2=O,27.818
N=C1OC2C1CNC2=O,26.898
N=C1OC2C1COC2=N,26.624
N=C1OC2C1COC2=O,25.704
N=C1OC2C1NCC2=O,27.241
N=C1OC2C1OCC2=O,26.366
N=C1OCC2C1CC2=O,27.858
N=C1OCC2C1NC2=O,26.961
N=C1OCC2C1OC2=O,25.591
N=C1OCC2N1CC2=O,26.859
O=C1CC2C1CCC2=O,29.079
O=C1CC2C1CNC2=O,28.095
O=C1CC2C1COC2=O,26.872
O=C1CC2C1NCC2=O,28.48
O=C1CC2C1OCC2=O,27.609
O=C1CC2N1CCC2=O,27.802
O=C1CN2C1CCC2=O,27.716
O=C1CN2C1CNC2=O,27.311
O=C1CN2C1COC2=O,25.734
O=C1NC2C1CCC2=O,28.249
O=C1NC2C1CNC2=O,27.226
O=C1NC2C1COC2=O,26.04
O=C1NC2C1NCC2=O,27.609
O=C1NC2C1OCC2=O,26.75
O=C1OC2C1CCC2=O,26.772
O=C1OC2C1CNC2=O,25.87
O=C1OC2C1COC2=O,24.672
O=C1OC2C1NCC2=O,26.248
O=C1OC2C1OCC2=O,25.356
N=C1OC2C3C2C2C3C12,25.625
N=C1OC2C3C2C2C3N12,24.859
N=C1OC2C3C2N2C3C12,24.748
O=C1CC2C3C2C2C3C12,26.741
O=C1CC2C3C2C2C3N12,26.054
O=C1CC2C3C2N2C3C12,25.867
O=C1CC2C3C4C(C14)N23,25.905
O=C1CN2C3C2C2C3N12,25.289
O=C1CN2C3C4C(C23)C14,26.018
O=C1NC2C3C2C2C3C12,26.272
O=C1NC2C3C2C2C3N12,25.552
O=C1NC2C3C2N2C3C12,25.421
O=C1OC2C3C2C2C3C12,24.675
O=C1OC2C3C2C2C3N12,23.946
O=C1OC2C3C2N2C3C12,23.793
N=C1OC2C3C4C1C2N34,23.714
N=C1OC2C3C4C2C1N34,23.879
N=C1OC2C3C4C3C1C24,24.697
N=C1OC2C3C4C3N1C24,23.834
O=C1CC2C3C4C(C13)N24,25.082
O=C1CC2C3C4C1C2N34,24.881
O=C1CC2C3C4C2C1N34,25.112
O=C1CC2C3C4C3C1C24,25.912
O=C1CC2C3C4C3N1C24,25
O=C1CC2C3C4C3N2C14,25.147
O=C1CN2C3C4C3C1C24,25.119
O=C1NC2C3C4C1C2N34,24.141
O=C1NC2C3C4C2C1N34,24.318
O=C1NC2C3C4C3C1C24,25.087
O=C1NC2C3C4C3N1C24,24.17
O=C1OC2C3C4C1C2N34,22.767
O=C1OC2C3C4C2C1N34,22.944
O=C1OC2C3C4C3C1C24,23.745
O=C1OC2C3C4C3N1C24,22.882
N=C1OC2C3C4CC13C24,25.162
N=C1OC2C3C4NC13C24,24.587
N=C1OC2C3C4OC13C24,24.271
N=C1OC2C3N4CC13C24,24.596
O=C1CC2C3C4CC13C24,26.091
O=C1CC2C3C4CC13N24,25.549
O=C1CC2C3C4OC13C24,25.098
O=C1CC2C3N4CC13C24,25.495
O=C1CN2C3C4CC13C24,25.417
O=C1CN2C3C4NC13C24,24.852
O=C1CN2C3C4OC13C24,24.488
O=C1NC2C3C4CC13C24,25.661
O=C1NC2C3C4OC13C24,24.704
O=C1NC2C3N4CC13C24,25.098
O=C1OC2C3C4CC13C24,24.183
O=C1OC2C3C4NC13C24,23.592
O=C1OC2C3C4OC13C24,23.268
O=C1OC2C3N4CC13C24,23.634
N=C1OC2C3C=CC1C23,25.697
N=C1OC2C3C=CN1C23,24.96
N=C1OC2C3N=CN1C23,23.792
O=C1CC2C3C1N=CN23,24.984
O=C1CC2C3C=CC1C23,26.798
O=C1CC2C3C=CC1N23,25.955
O=C1CC2C3C=CN1C23,26.01
O=C1CC2C3N=CN1C23,24.791
O=C1CN2C3C=CC1C23,26.004
O=C1NC2C3C=CC1C23,26.209
O=C1NC2C3C=CN1C23,25.698
O=C1NC2C3N=CN1C23,24.558
O=C1OC2C3C=CC1C23,24.713
O=C1OC2C3C=CN1C23,23.963
O=C1OC2C3N=CN1C23,22.825
N=C1OC2C3C=CC2C13,25.652
O=C1CC2C3C=CC2C13,26.622
O=C1CN2C3C=CC2C13,25.974
O=C1NC2C3C=CC2C13,26.165
O=C1OC2C3C=CC2C13,24.691
N=C1OC2C3CC(=C1)C23,26.849
N=C1OC2C3NC(=C1)C23,26.321
O=C1CC2C3CC(=C1)C23,27.788
O=C1CC2C3CC(=C1)N23,26.82
O=C1CC2C3N2CC3=C1,27.187
O=C1CC2C3NC(=C1)C23,27.356
O=C1CN2C3CC(=C1)C23,27.128
O=C1NC2C3CC(=C1)C23,27.13
O=C1NC2C3NC(=C1)C23,26.632
O=C1OC2C3CC(=C1)C23,25.973
O=C1OC2C3NC(=C1)C23,25.499
N=C1CC2C3C(CN23)O1,26.962
N=C1CC2C3CC(O1)C23,27.841
N=C1CC2CC3C(O1)C23,27.836
N=C1CC2OC3C(O1)C23,26.377
N=C1CN2C3CC(O1)C23,26.972
N=C1CN2CC3C(O1)C23,27.012
N=C1OC2C3CC(O1)C23,26.172
O=C1CC2C3C(CN23)C1,28.027
O=C1CC2C3C(CN23)N1,27.415
O=C1CC2C3C(CN23)O1,26.078
O=C1CC2C3CC(C1)C23,28.846
O=C1CC2C3CC(C1)N23,28.06
O=C1CC2C3CC(N1)C23,28.243
O=C1CC2C3CC(O1)C23,26.96
O=C1CC2C3CN(C1)C23,28.095
O=C1CC2C3OC(C1)C23,27.476
O=C1CC2CC3C(N1)C23,28.067
O=C1CC2CC3C(O1)C23,26.931
O=C1CC2CC3C2N3C1,28.158
O=C1CC2OC3C(N1)C23,26.582
O=C1CC2OC3C(O1)C23,25.464
O=C1CN2C3CC(N1)C23,27.51
O=C1CN2C3CC(O1)C23,26.131
O=C1CN2CC3C(N1)C23,27.326
O=C1CN2CC3C(O1)C23,26.082
O=C1NC2C3CC(N1)C23,27.833
O=C1NC2C3CC(O1)C23,26.431
O=C1NC2CC3C(O1)C23,26.414
O=C1OC2C3CC(O1)C23,25.056
N=C1OC2C3CC(C3)C12,26.865
N=C1OC2C3CC(O3)C12,25.6
N=C1OC2C3CN(C3)C12,26.028
O=C1CC2C3CC(C3)C12,28.169
O=C1CC2C3CC(C3)N12,27.095
O=C1CC2C3CC(O3)C12,26.94
O=C1CC2C3CN(C3)C12,27.35
O=C1CN2C3CC(C3)C12,27.372
O=C1NC2C3CC(C3)C12,27.328
O=C1NC2C3CC(O3)C12,25.986
O=C1NC2C3CN(C3)C12,26.484
O=C1OC2C3CC(C3)C12,25.831
O=C1OC2C3CC(O3)C12,24.566
O=C1OC2C3CN(C3)C12,25.002
N=C1NC2C3OC12C=C3,27.599
N=C1OC2C3CC12C=C3,27.182
N=C1OC2C3NC12C=C3,26.704
N=C1OC2C3OC12C=C3,26.427
O=C1CC2C3CC12C=C3,27.92
O=C1CC2C3NC12C=C3,27.351
O=C1CC2C3OC12C=C3,26.99
O=C1CN2C3CC12C=C3,27.338
O=C1NC2C3CC12C=C3,27.132
O=C1NC2C3NC12C=C3,26.555
O=C1NC2C3OC12C=C3,26.246
O=C1OC2C3CC12C=C3,26.155
O=C1OC2C3NC12C=C3,25.659
O=C1OC2C3OC12C=C3,25.363
N=C1NC2C3CCC12O3,28.586
N=C1OC2C3CC12CC3,28.238
N=C1OC2C3CC12CO3,26.839
N=C1OC2C3CC12NC3,27.739
N=C1OC2C3CC12OC3,26.899
N=C1OC2C3CCC12N3,28.017
N=C1OC2C3CCC12O3,27.557
O=C1CC2C3CC12CC3,28.957
O=C1CC2C3CC12CO3,27.467
O=C1CC2C3CC12OC3,27.618
O=C1CC2C3CCC12O3,28.042
O=C1CN2C3CC12CC3,28.447
O=C1NC2C3CC12CC3,28.16
O=C1NC2C3CC12CO3,26.703
O=C1NC2C3CC12OC3,27.044
O=C1NC2C3CCC12N3,27.806
O=C1NC2C3CCC12O3,27.304
O=C1OC2C3CC12CC3,27.222
O=C1OC2C3CC12CO3,25.812
O=C1OC2C3CC12NC3,26.733
O=C1OC2C3CC12OC3,25.908
O=C1OC2C3CCC12N3,26.985
O=C1OC2C3CCC12O3,26.526
N=C1NC2C3OC1OC23,25.807
N=C1OC2C3CC1CC23,26.906
N=C1OC2C3CC1NC23,26.171
N=C1OC2C3CC1OC23,25.531
N=C1OC2C3OC1OC23,24.029
O=C1CC2C3CC1CC23,28.029
O=C1CC2C3CC1CN23,27.235
O=C1CC2C3CC1OC23,26.666
O=C1CC2C3OC1OC23,25.182
O=C1CN2C3CC1CC23,27.269
O=C1NC2C3CC1CC23,27.51
O=C1NC2C3CC1OC23,26.111
O=C1NC2C3OC1OC23,24.659
O=C1OC2C3CC1CC23,25.983
O=C1OC2C3CC1NC23,25.261
O=C1OC2C3CC1OC23,24.606
O=C1OC2C3OC1OC23,23.103
N=C1CC23CC(C2)C3O1,27.717
N=C1CC23CC(N2)C3O1,27.062
N=C1CC23CC(O2)C3O1,26.788
N=C1CC2C3CC2(C3)O1,27.831
N=C1CC2N3CC2(C3)O1,27.242
N=C1OC2C3CC2(C3)O1,26.128
O=C1CC23CC(C2)C3N1,27.899
O=C1CC23CC(C2)C3O1,26.784
O=C1CC23CC(N2)C3O1,26.117
O=C1CC23CC(O2)C3N1,27.181
O=C1CC23CC(O2)C3O1,25.829
O=C1CC2C3CC2(C1)O3,28.093
O=C1CC2C3CC2(C3)C1,28.888
O=C1CC2C3CC2(C3)N1,28.032
O=C1CC2C3CC2(C3)O1,26.899
O=C1CC2N3CC2(C3)C1,28.227
O=C1CC2N3CC2(C3)N1,27.402
O=C1CC2N3CC2(C3)O1,26.312
O=C1CN2C3CC2(C3)C1,28.377
O=C1NC23CC(C2)C3O1,25.965
O=C1NC2C3CC2(C3)N1,27.078
O=C1NC2C3CC2(C3)O1,26.015
O=C1OC2C3CC2(C3)O1,24.986
N=C1OC2C3CC1C2N3,25.654
N=C1OC2C3CC1C2O3,25.056
N=C1OC2C3CC2C1C3,26.331
N=C1OC2C3CC2C1N3,25.675
N=C1OC2C3CC2C1O3,25.06
O=C1CC2C3CC1C2O3,26.143
O=C1CC2C3CC2C1C3,27.41
O=C1CC2C3CC2C1O3,26.179
O=C1CC2C3CN2C1C3,26.679
O=C1CN2C3CC2C1C3,26.666
O=C1NC2C3CC1C2O3,25.74
O=C1NC2C3CC2C1C3,26.973
O=C1NC2C3CC2C1O3,25.531
O=C1OC2C3CC1C2N3,24.679
O=C1OC2C3CC1C2O3,24.085
O=C1OC2C3CC2C1C3,25.354
O=C1OC2C3CC2C1N3,24.729
O=C1OC2C3CC2C1O3,24.091
N=C1CC2C3CC2C3O1,27.287
N=C1CC2C3NC2C3O1,26.595
N=C1CC2C3OC2C3O1,26.25
N=C1CN2C3CC2C3O1,26.86
N=C1OC2C3CC2C3O1,25.667
N=C1OC2C3NC2C3O1,24.974
N=C1OC2C3OC2C3O1,24.602
O=C1CC2C3CC2C3C1,28.296
O=C1CC2C3CC2C3N1,27.75
O=C1CC2C3CC2C3O1,26.361
O=C1CC2C3CC2N3C1,27.903
O=C1CC2C3CN2C3C1,27.554
O=C1CC2C3NC2C3O1,25.657
O=C1CC2C3OC2C3C1,27.304
O=C1CC2C3OC2C3N1,26.689
O=C1CC2C3OC2C3O1,25.321
O=C1CN2C3CC2C3N1,27.402
O=C1CN2C3CC2C3O1,25.918
O=C1NC2C3CC2C3N1,27.782
O=C1NC2C3CC2C3O1,26.178
O=C1NC2C3NC2C3N1,27.215
O=C1NC2C3NC2C3O1,25.413
O=C1NC2C3OC2C3N1,26.921
O=C1NC2C3OC2C3O1,25.053
O=C1OC2C3CC2C3O1,24.5
O=C1OC2C3NC2C3O1,23.812
O=C1OC2C3OC2C3O1,23.446
N=C1OC2C3CC3C2=C1,26.757
N=C1OC2C3CN3C2=C1,25.997
N=C1OC2C3NC3C2=C1,26.078
N=C1OC2C3OC3C2=C1,25.309
O=C1CC2C3CC3C2=C1,27.801
O=C1CC2C3CN3C2=C1,26.925
O=C1CC2C3NC3C2=C1,27.072
O=C1CC2C3OC3C2=C1,26.274
O=C1CC2N3CC3C2=C1,27.046
O=C1NC2C3CC3C2=C1,26.933
O=C1NC2C3CN3C2=C1,26.079
O=C1N[C-]2C3[NH2+]C3C2=C1,28.827
O=C1OC2C3CC3C2=C1,25.766
N=C1CC2C(O1)C1CN21,27.207
N=C1CC2C3CC3C2O1,28.002
N=C1CC2C3NC3C2O1,27.274
N=C1CC2C3OC3C2O1,26.505
N=C1OC2C3CC3C2O1,26.23
N=C1OC2C3NC3C2O1,25.484
N=C1OC2C3OC3C2O1,24.68
O=C1CC2C(O1)C1CN21,26.268
O=C1CC2C3CC3C2C1,29.284
O=C1CC2C3CC3C2N1,28.37
O=C1CC2C3CC3C2O1,27.024
O=C1CC2C3CC3N2C1,28.459
O=C1CC2C3CN3C2C1,28.439
O=C1CC2C3NC3C2C1,28.48
O=C1CC2C3NC3C2N1,27.59
O=C1CC2C3NC3C2O1,26.273
O=C1CC2C3OC3C2C1,27.726
O=C1CC2C3OC3C2N1,26.816
O=C1CC2C3OC3C2O1,25.503
