smiles,u0_atom
[H]N([H])C([H])(C([H])([H])[H])C1([H])N(C([H])([H])[H])C1([H])[H],-1.051701247
[H]N1C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C1([H])[H],-1.004189066
[H]N1C([H])([H])C([H])(C1([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.053271527
[H]N([H])C([H])(C([H])([H])[H])C1([H])N([H])C1([H])C([H])([H])[H],-1.084811719
[H]N([H])C([H])(C([H])([H])[H])C1(N([H])[H])C([H])([H])C1([H])[H],-1.100559382
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1.643113496
[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1.668507164
[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1.615880357
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])N([H])C1([H])[H],-1.047708249
[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])N([H])C1([H])[H],-1.072877592
[H]C1C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])C=1[H],-1.079697093
[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1.677390461
[H]C([H])=C([H])C(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H],-1.027339477
[H]C#CC(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H],-0.325648718
[H]C#CC(C#C[H])(N([H])[H])C([H])([H])[H],0.393629174
[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.695336517
[H]C([H])=C([H])C([H])=C([H])C([H])(N([H])[H])C([H])([H])[H],-1.060853735
[H]C#CC([H])=C([H])C([H])(N([H])[H])C([H])([H])[H],-0.347946692
[H]C([H])=C([H])C(=C([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.043221736
[H]C#CC(=C([H])[H])C([H])(N([H])[H])C([H])([H])[H],-0.341800168
[H]N([H])C([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2.319904103
[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.673846115
[H]C([H])=C1C([H])=C([H])C([H])(C([H])([H])[H])C1([H])[H],-1.087862548
[H]C#CC([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-0.967758574
[H]C([H])=C([H])C#CC([H])(N([H])[H])C([H])([H])[H],-0.356022417
[H]C#CC#CC([H])(N([H])[H])C([H])([H])[H],0.389187525
[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.689683509
[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.679947774
[H]C#CC([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-0.984852191
[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.266021072
[H]C([H])=C([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.620456601
[H]C#CC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.922220458
[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-2.266828644
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1.704847926
[H]N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-2.301464531
[H]N(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2.306668887
[H]C([H])=C([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.655316813
[H]C#CC([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-0.955106605
[H]C(=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.665904986
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.303887248
[H]C([H])=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1.665366604
[H]N(C([H])([H])C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],-0.975430512
[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1.651817333
[H]C#CC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-0.954927144
[H]C1=C([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-1.684030502
[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1.721313431
[H]N=C([H])N(C([H])=C([H])[H])C([H])=C([H])[H],0.132289745
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.747200616
[H]N([H])C(=C(C#N)C([H])([H])[H])C([H])([H])[H],-0.008721384
[H]C(=C([H])C([H])(N([H])[H])C([H])([H])[H])C([H])([H])N([H])[H],-1.105180491
[H]C([H])=C(C([H])([H])N([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.098899372
[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.738496779
[H]N([H])C([H])(C([H])([H])[H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-1.758057979
[H]N([H])C([H])([H])C#CC([H])(N([H])[H])C([H])([H])[H],-0.408290303
[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.752584433
[H]C([H])=C1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1.702156017
[H]N=C([H])N(C([H])=C([H])[H])C([H])([H])C([H])([H])[H],-0.512377423
[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.684120232
[H]N=C(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.140220164
[H]C([H])([H])N(C([H])([H])C#N)C([H])([H])C([H])([H])[H],-0.515607713
[H]N=C([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.1421045
[H]N([H])C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.724050205
[H]N(C([H])([H])C([H])([H])[H])C([H])(C#N)C([H])([H])[H],-0.550288464
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.724633452
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C#N,-0.550826846
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-1.719877747
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1.69004243
[H]N(C(=NC([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1.161620835
[H][C]([N]C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.113660002
[H][C]([H])[N]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.980455408
[H]N([H])C([H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C1([H])[H],-1.045913644
[H][C]([N]C([H])([H])C([H])([H])[H])N1C([H])([H])C1([H])[H],-0.414481692
[H]C([H])=C([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-1.100335056
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-1.718845849
[H]C#CC(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-0.403489733
[H]C([H])=C([H])C([H])(N([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.095310161
[H]C#CC([H])(N([H])[H])C([H])(N([H])[H])C([H])([H])[H],-0.382986365
[H]N([H])C([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1.692240822
[H]N=C([H])N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H],-0.511076334
[H]C#CC([H])(N([H])C([H])=N[H])C([H])([H])[H],0.196087971
[H][C]([N]C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],-1.115544338
[H][C]([N]N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.009797208
[H][C]([N]C([H])([H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])[H],-1.150673741
[H]C([H])=C([H])C1([H])C([H])([H])C1([H])C([H])=C([H])[H],-0.93244971
[H]N=C(N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.186790177
[H]N=C(C([H])=C([H])[H])N([H])C([H])([H])C([H])([H])[H],-0.533508903
[H]C#CC(=N[H])N([H])C([H])([H])C([H])([H])[H],0.18428844
[H]N=C([H])N([H])C([H])(C#N)C([H])([H])[H],0.610282926
[H]N=C(C#N)N([H])C([H])([H])C([H])([H])[H],0.603418559
[H][C]([N]N1C([H])([H])C1([H])C([H])([H])[H])C([H])([H])[H],-0.37648092
[H][C]([N]N1C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],-0.341575842
[H]N=C(N1C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],-0.501026543
[H]C#CC1([H])C([H])([H])C1([H])C([H])=C([H])[H],-0.247448783
[H][C]([N]N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-0.38949181
[H]N=C(N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-0.52458074
[H]N([H])N=C(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-0.41071302
[H][C]([N][N][C](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-0.489765393
[H][C]([H])C([H])=C([H])[N][N][C]([H])C([H])([H])[H],0.161900736
[H]C#C[C]([H])[N][N][C]([H])C([H])([H])[H],0.893561407
[H][C]([N]N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1.062603475
[H][C]([N]N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H],-0.400304308
[H]C#CC([H])([H])N([H])[N][C]([H])C([H])([H])[H],0.307577839
[H]N=C(N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H],-0.537860821
[H]C#CC1([H])C([H])([H])C1([H])C#C[H],0.44109649
[H]C#CC([H])([H])N([H])C(=N[H])C([H])([H])[H],0.166432115
[H]C#C[C]([N][N][C]([H])[H])C([H])([H])[H],0.904912287
[H][C]([H])[N]N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H],-0.382492848
[H]C#CC([H])(N([H])[N][C]([H])[H])C([H])([H])[H],0.326331467
[H][C]([N]N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.050759079
[H]N(N=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.074851658
[H][C]([H])C([H])=C([H])[N]N([H])C([H])([H])C([H])([H])[H],-0.425518516
[H]C#C[C]([H])[N]N([H])C([H])([H])C([H])([H])[H],0.306501076
[H][C](C#N)[N][N][C]([H])C([H])([H])[H],1.312915852
[H][C]([N]N([H])C([H])([H])C#N)C([H])([H])[H],0.719888458
[H]C([H])=C([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-1.590711015
[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],-1.658412508
[H]N=C(N([H])C([H])([H])C#N)C([H])([H])[H],0.578653003
[H][C]([H])[N][N][C](C#N)C([H])([H])[H],1.32547809
[H][C]([H])[N]N([H])C([H])(C#N)C([H])([H])[H],0.747031866
[H][C](C#N)[N]N([H])C([H])([H])C([H])([H])[H],0.740032905
[H]C1=C([H])C2([H])N(C([H])([H])[H])C1([H])C2([H])[H],-0.302902093
[H]C([H])([H])N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1.010559915
[H]C([H])([H])N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],-1.030300576
[H]C1=C([H])C2([H])N(C([H])([H])[H])C2([H])C1([H])[H],-0.401067015
[H]N1C([H])([H])C2([H])N(C([H])([H])[H])C2([H])C1([H])[H],-0.421256327
[H]C([H])([H])N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H],-0.962509352
[H]C#CC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-0.908312266
[H]N1C([H])([H])C1([H])C1([H])N(C([H])([H])[H])C1([H])[H],-0.367732218
[H]C([H])=C(C([H])([H])[H])C1([H])N(C([H])([H])[H])C1([H])[H],-0.984852191
[H]C([H])=C([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],-0.977449443
[H]C#CC([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],-0.273874349
[H]N([H])C([H])([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],-1.047842845
[H]N([H])C([H])([H])C1(N(C([H])([H])[H])C1([H])[H])C([H])([H])[H],-1.046452026
[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C#N,0.129597837
[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1.014911834
[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],-1.029717329
[H]N1C2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C12[H],-0.43498506
[H]C([H])=C([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.682505087
[H]C([H])=C([H])C1([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-0.967668843
[H]C#CC1([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-0.27571382
[H]C([H])([H])N1C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-1.639793476
[H]C([H])=C([H])C1([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-0.966143429
[H]C#CC1([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-0.270330003
[H]N([H])C([H])([H])C1([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-1.047663384
[H]C([H])([H])N1C([H])([H])C([H])(C#N)C1([H])[H],0.129911893
[H]C([H])([H])N1C([H])([H])C([H])([H])C1([H])C#N,0.134802193
[H]C([H])([H])N1C([H])([H])C([H])([H])C2([H])C([H])([H])C12[H],-1.033082214
[H]C1C([H])=C(N([H])[H])N(C=1[H])C([H])([H])[H],-0.012220864
[H]C([H])=C([H])C1=C([H])C([H])([H])C([H])([H])C1([H])[H],-1.086202538
[H]N=C1N(C([H])=C([H])C1([H])[H])C([H])([H])[H],0.02160745
[H][N]C1=C([H])[C]([H])C([H])([H])N1C([H])([H])[H],0.029413984
[H][N][C]1N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-0.600492554
[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.72234533
[H]C1=C(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-1.076152747
[H]C([H])([H])N1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-1.633602087
[H]C1=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-1.082389001
[H]C([H])=C1C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-1.081177642
[H]C1=NN(C([H])([H])[H])C([H])([H])C([H])=C1[H],0.14193575
[H]C1=NN(C([H])([H])[H])C([H])([H])C1=C([H])[H],0.135878956
[H]C([H])=C([H])C1=C([H])C([H])=C([H])C1([H])[H],-0.469082565
[H]C([H])([H])C1=NN(C([H])([H])[H])C([H])([H])C1([H])[H],-0.510762278
[H]C1=NN(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-0.494117312
[H]C1C(=C([H])N(C=1[H])C([H])([H])[H])N([H])[H],-0.00607434
[H]C1=NC([H])([H])C([H])=C([H])N1C([H])([H])[H],0.050635194
[H]N([H])C1(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-1.060539679
[H]N([H])C([H])([H])C1([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-1.043849848
[H]N([H])C1([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-1.144661813
[H]C1=NC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])[H],-0.575996188
[H]C([H])([H])C1=NC([H])([H])C([H])([H])N1C([H])([H])[H],-0.575368077
[H]N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-1.113525407
[H]C([H])=C([H])C1C([H])=C([H])C([H])([H])C=1[H],-0.461634952
[H]C1=NC2([H])C([H])([H])C2([H])N1C([H])([H])[H],0.105864179
[H]C1=NC([H])([H])C(=C([H])[H])N1C([H])([H])[H],0.047763825
[H]C1=NN(C([H])([H])[H])C2([H])C([H])([H])C12[H],0.177872725
[H]N(C([H])([H])[H])C1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-1.651413546
[H]C([H])=C([H])C1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.988306807
[H]C#CC1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.301870195
[H]N([H])C([H])([H])C1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-1.063680239
[H]N(C([H])([H])[H])C1([H])C([H])([H])C1(N([H])[H])C([H])([H])[H],-1.069826762
[H]N(C([H])([H])[H])C1([H])C([H])([H])C1([H])C#N,0.103306866
[H]N(C([H])([H])[H])C1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-1.034607629
[H]C([H])=C([H])C1([H])C([H])=C([H])C([H])=C1[H],-0.422512551
[H]N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-1.624225273
[H]N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1.638896173
[H]N(C([H])([H])[H])C1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-1.644773506
[H]N([H])C1([H])C([H])([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-1.021417279
[H]N([H])C1([H])C([H])([H])C1(N([H])C([H])([H])[H])C([H])([H])[H],-1.061033195
[H]N([H])C1([H])C([H])(N([H])C([H])([H])[H])C1([H])C([H])([H])[H],-1.062065094
[H]N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.728850775
[H]N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-1.629564224
[H]C1C([H])=C([H])C([H])(C=1[H])N([H])C([H])([H])[H],-0.453424631
[H]C1=C([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C1([H])[H],-1.095579352
[H]C([H])=C([H])C1([H])C([H])([H])C([H])=C([H])C1([H])[H],-1.043760117
[H]N(C([H])([H])[H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1.627231237
[H]C1=C([H])C([H])(N([H])C([H])([H])[H])C([H])([H])C1([H])[H],-1.092752848
[H]N1C(=NC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-0.596993073
[H]C1=C([H])C([H])([H])C(=NC([H])([H])[H])N1[H],0.030804803
[H]C1C([H])=C(N([H])C=1[H])N([H])C([H])([H])[H],-0.009080305
[H]N1C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C1([H])[H],-1.127792521
[H]N1C([H])([H])C(N([H])C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-1.017872933
[H]N([H])C1([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C1([H])[H],-1.044163904
[H]C1=C([H])N([H])C([H])=C1N([H])C([H])([H])[H],-0.00100458
[H]C([H])=C([H])C1([H])C([H])=C([H])C([H])([H])C1([H])[H],-1.048560687
[H]N1C([H])([H])C([H])(N([H])C([H])([H])[H])C1([H])C([H])([H])[H],-1.017199956
[H]N([H])C([H])([H])C1(N([H])C([H])([H])[H])C([H])([H])C1([H])[H],-1.054662346
[H]N(C([H])([H])[H])C1([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-0.991671692
[H]C1C(=NC([H])([H])[H])N([H])C([H])([H])C=1[H],0.035291317
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1.641408621
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])N([H])[H],-1.057264524
[H]N([H])C1([H])C([H])([H])C1([H])N(C([H])([H])[H])C([H])([H])[H],-1.040395232
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-1.634409659
[H]C([H])([H])N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-1.599145661
[H]C([H])([H])N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-1.603542444
[H]C#CC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-0.98615328
[H]N(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-1.643696743
[H]N(C([H])([H])[H])C([H])([H])C1([H])N([H])C([H])([H])C1([H])[H],-1.043580657
[H]N(C([H])([H])[H])C([H])([H])C1(N([H])C1([H])[H])C([H])([H])[H],-1.050983405
[H]N(C([H])([H])[H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],-1.019532943
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])N([H])C1([H])[H],-1.01872537
[H]N1C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C1([H])[H],-0.984538135
[H]N(C([H])([H])[H])C([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],-1.046990407
[H]N(C([H])([H])[H])C([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H],-1.056815872
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1.634903176
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1.612291146
[H]C#CC1=C([H])C([H])([H])C([H])([H])C1([H])[H],-0.37666038
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1.64620919
[H]N(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1.642664844
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])N([H])C1([H])[H],-1.041292535
[H]N1C([H])([H])C1([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1.01531562
[H]N(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])N([H])C1([H])[H],-1.046452026
[H]C([H])([H])N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2.258887515
[H]C([H])=C(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1.635082636
[H]C([H])=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1.619065782
[H]C#CC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-0.921861537
[H]C([H])=C([H])C([H])(C([H])=C([H])[H])N([H])C([H])([H])[H],-0.995889015
[H]C#CC([H])(C([H])=C([H])[H])N([H])C([H])([H])[H],-0.285270094
[H]C#CC1=C([H])C([H])=C([H])C1([H])[H],0.237319033
[H]C([H])=C([H])C(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1.645491348
[H]C#CC(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.936891359
[H]C(=C([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1.66245037
[H]N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.292087717
[H]C([H])=C(C([H])([H])[H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1.65904062
[H]N(C([H])([H])[H])C([H])(C#CC([H])([H])[H])C([H])([H])[H],-0.972334818
[H]C([H])=C([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1.643876203
[H]C#CC([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-0.951651989
[H]C#CC([H])(C#C[H])N([H])C([H])([H])[H],0.433424552
[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],-1.665276874
[H]C#CC1C([H])=C([H])C([H])([H])C=1[H],0.245753679
[H]C([H])=C([H])C([H])=C([H])C([H])([H])N([H])C([H])([H])[H],-1.028820026
[H]C#CC([H])=C([H])C([H])([H])N([H])C([H])([H])[H],-0.318290836
[H]C([H])=C([H])C(=C([H])[H])C([H])([H])N([H])C([H])([H])[H],-1.01697563
[H]C#CC(=C([H])[H])C([H])([H])N([H])C([H])([H])[H],-0.30994592
[H]C(=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])[H],-1.663527134
[H]N(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2.29639477
[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],-1.6429789
[H]C#CC([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],-0.945415735
[H]C([H])=C([H])C#CC([H])([H])N([H])C([H])([H])[H],-0.322642754
[H]C#CC#CC([H])([H])N([H])C([H])([H])[H],0.423643951
[H]C#CC1([H])C([H])=C([H])C([H])=C1[H],0.281466329
[H]C(=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])[H],-1.657694666
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.29316448
[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-1.656752498
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C#CC([H])([H])[H],-0.976507275
[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-1.644145394
[H]C#CC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-0.945954116
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-1.713147976
[H]N=C(N(C([H])=C([H])[H])C([H])([H])[H])C([H])([H])[H],-0.509595784
[H]N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1.687485117
[H]C(C#N)=C([H])N(C([H])([H])[H])C([H])([H])[H],0.070824506
[H]C#CC1([H])C([H])([H])C([H])=C([H])C1([H])[H],-0.35054887
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C#N,-0.518165026
[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])=C([H])[H],-0.483215083
[H]C#CC([H])([H])N(C([H])=N[H])C([H])([H])[H],0.223410841
[H]C([H])=C([H])C([H])(C#N)N([H])C([H])([H])[H],0.123316718
[H]N([H])C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1.714807986
[H]N([H])C([H])([H])C(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1.712474999
[H]N(C([H])([H])[H])C(C#N)(C([H])([H])[H])C([H])([H])[H],-0.530458073
[H]N([H])C([H])(C([H])([H])[H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1.716153941
[H]C#CC1([H])C([H])=C([H])C([H])([H])C1([H])[H],-0.347677501
